date,ts,exit_ts,strat,dir,pnl_1c,mae_1c
2025-07-30,2025-07-30T10:55:00-04:00,2025-07-30T14:00:00-04:00,FB,LONG,230.0,-1140.0
2025-07-30,2025-07-30T19:20:00-04:00,2025-07-31T03:20:00-04:00,OD,LONG,1650.0,-465.0
2025-07-31,2025-07-31T14:15:00-04:00,2025-07-31T16:20:00-04:00,B2,SHORT,910.0,-2250.0
2025-07-31,2025-07-31T19:20:00-04:00,2025-08-01T02:00:00-04:00,OD,LONG,-350.0,-1310.0
2025-08-01,2025-08-01T14:40:00-04:00,2025-08-01T15:00:00-04:00,RV,SHORT,960.0,-490.0
2025-08-03,2025-08-03T19:20:00-04:00,2025-08-04T02:00:00-04:00,OD,LONG,1695.0,-680.0
2025-08-04,2025-08-04T09:35:00-04:00,2025-08-04T14:00:00-04:00,FB,LONG,2755.0,-50.0
2025-08-04,2025-08-04T09:40:00-04:00,2025-08-04T10:00:00-04:00,RV,LONG,1261.022868363434,-185.0
2025-08-04,2025-08-04T19:20:00-04:00,2025-08-05T03:20:00-04:00,OD,LONG,-30.0,-500.0
2025-08-05,2025-08-05T11:35:00-04:00,2025-08-05T16:20:00-04:00,B2,SHORT,150.0,-1765.0
2025-08-05,2025-08-05T12:20:00-04:00,2025-08-05T15:00:00-04:00,RV,SHORT,975.0,-1125.0
2025-08-05,2025-08-05T19:20:00-04:00,2025-08-06T01:20:00-04:00,OD,LONG,1880.0,-855.0
2025-08-06,2025-08-06T10:00:00-04:00,2025-08-06T10:20:00-04:00,RV,LONG,1441.1053930618073,-85.0
2025-08-06,2025-08-06T10:05:00-04:00,2025-08-06T14:00:00-04:00,FB,LONG,2050.0,-2110.0
2025-08-06,2025-08-06T11:00:00-04:00,2025-08-06T12:00:00-04:00,RV,LONG,1772.9695876664482,-485.0
2025-08-06,2025-08-06T12:05:00-04:00,2025-08-06T16:20:00-04:00,B2,LONG,605.0,-685.0
2025-08-06,2025-08-06T19:20:00-04:00,2025-08-07T00:40:00-04:00,OD,LONG,130.0,-350.0
2025-08-07,2025-08-07T19:20:00-04:00,2025-08-08T01:40:00-04:00,OD,LONG,-1000.0,-500.0
2025-08-08,2025-08-08T10:05:00-04:00,2025-08-08T14:00:00-04:00,FB,LONG,990.0,-750.0
2025-08-08,2025-08-08T10:35:00-04:00,2025-08-08T16:20:00-04:00,B2,LONG,1223.7659306501882,-1640.0
2025-08-10,2025-08-10T19:20:00-04:00,2025-08-11T00:20:00-04:00,OD,LONG,390.0,-430.0
2025-08-11,2025-08-11T12:10:00-04:00,2025-08-11T13:40:00-04:00,FB,LONG,-1840.0,-1905.0
2025-08-11,2025-08-11T19:20:00-04:00,2025-08-12T01:00:00-04:00,OD,LONG,-75.0,-365.0
2025-08-12,2025-08-12T12:00:00-04:00,2025-08-12T14:00:00-04:00,FB,LONG,915.0,-435.0
2025-08-12,2025-08-12T19:20:00-04:00,2025-08-12T21:40:00-04:00,OD,LONG,-155.0,-100.0
2025-08-13,2025-08-13T19:20:00-04:00,2025-08-14T01:20:00-04:00,OD,LONG,-375.0,-515.0
2025-08-14,2025-08-14T09:40:00-04:00,2025-08-14T10:40:00-04:00,RV,SHORT,-1321.533977989384,-1400.0
2025-08-14,2025-08-14T10:50:00-04:00,2025-08-14T14:00:00-04:00,FB,LONG,-750.0,-2720.0
2025-08-14,2025-08-14T11:50:00-04:00,2025-08-14T16:20:00-04:00,B2,LONG,-790.0,-1145.0
2025-08-14,2025-08-14T19:20:00-04:00,2025-08-15T04:20:00-04:00,OD,LONG,240.0,-645.0
2025-08-17,2025-08-17T19:20:00-04:00,2025-08-18T00:00:00-04:00,OD,LONG,50.0,-115.0
2025-08-18,2025-08-18T19:20:00-04:00,2025-08-18T21:20:00-04:00,OD,LONG,-835.0,-1140.0
2025-08-19,2025-08-19T09:50:00-04:00,2025-08-19T11:00:00-04:00,B2,SHORT,1240.8259391108004,-1555.0
2025-08-19,2025-08-19T11:20:00-04:00,2025-08-19T13:00:00-04:00,RV,SHORT,1706.231955946496,-360.0
2025-08-19,2025-08-19T19:20:00-04:00,2025-08-19T21:20:00-04:00,OD,LONG,-1485.0,-1075.0
2025-08-20,2025-08-20T11:20:00-04:00,2025-08-20T12:40:00-04:00,RV,SHORT,-2370.2666612537723,-2630.0
2025-08-20,2025-08-20T11:50:00-04:00,2025-08-20T16:20:00-04:00,B2,SHORT,-1875.0,-3005.0
2025-08-20,2025-08-20T19:20:00-04:00,2025-08-21T04:00:00-04:00,OD,LONG,-30.0,-1150.0
2025-08-21,2025-08-21T10:20:00-04:00,2025-08-21T12:00:00-04:00,RV,SHORT,2004.8167459861,-895.0
2025-08-21,2025-08-21T19:20:00-04:00,2025-08-21T20:00:00-04:00,OD,LONG,-950.0,-310.0
2025-08-22,2025-08-22T10:35:00-04:00,2025-08-22T14:00:00-04:00,FB,LONG,295.0,-1645.0
2025-08-22,2025-08-22T12:25:00-04:00,2025-08-22T16:20:00-04:00,B2,LONG,595.0,-860.0
2025-08-24,2025-08-24T19:20:00-04:00,2025-08-24T21:00:00-04:00,OD,LONG,-580.0,-355.0
2025-08-25,2025-08-25T10:05:00-04:00,2025-08-25T14:00:00-04:00,FB,LONG,690.0,-475.0
2025-08-25,2025-08-25T19:20:00-04:00,2025-08-25T20:20:00-04:00,OD,LONG,-1625.0,-2050.0
2025-08-26,2025-08-26T10:25:00-04:00,2025-08-26T14:00:00-04:00,FB,LONG,-775.0,-1235.0
2025-08-26,2025-08-26T19:20:00-04:00,2025-08-27T01:00:00-04:00,OD,LONG,-285.0,-405.0
2025-08-27,2025-08-27T19:20:00-04:00,2025-08-28T01:40:00-04:00,OD,LONG,685.0,-410.0
2025-08-28,2025-08-28T11:15:00-04:00,2025-08-28T14:00:00-04:00,FB,LONG,770.0,-1245.0
2025-08-28,2025-08-28T19:20:00-04:00,2025-08-28T22:20:00-04:00,OD,LONG,-445.0,-335.0
2025-08-29,2025-08-29T10:40:00-04:00,2025-08-29T11:00:00-04:00,RV,SHORT,1664.3009131471626,-130.0
2025-08-29,2025-08-29T11:20:00-04:00,2025-08-29T15:00:00-04:00,RV,SHORT,230.0,-565.0
2025-08-31,2025-08-31T19:20:00-04:00,2025-08-31T22:00:00-04:00,OD,LONG,-1060.0,-495.0
2025-09-01,2025-09-01T19:20:00-04:00,2025-09-01T21:40:00-04:00,OD,LONG,-215.0,-415.0
2025-09-02,2025-09-02T10:00:00-04:00,2025-09-02T11:20:00-04:00,RV,SHORT,2050.755557309385,-925.0
2025-09-02,2025-09-02T19:20:00-04:00,2025-09-03T04:00:00-04:00,OD,LONG,1650.0,-655.0
2025-09-03,2025-09-03T19:20:00-04:00,2025-09-03T23:00:00-04:00,OD,LONG,550.0,-360.0
2025-09-04,2025-09-04T11:05:00-04:00,2025-09-04T14:00:00-04:00,FB,LONG,1155.0,-660.0
2025-09-04,2025-09-04T12:10:00-04:00,2025-09-04T15:20:00-04:00,B2,LONG,1492.546215992188,-780.0
2025-09-04,2025-09-04T19:20:00-04:00,2025-09-05T02:20:00-04:00,OD,LONG,1510.0,-180.0
2025-09-05,2025-09-05T11:40:00-04:00,2025-09-05T15:00:00-04:00,RV,SHORT,-260.0,-495.0
2025-09-07,2025-09-07T19:20:00-04:00,2025-09-08T00:00:00-04:00,OD,LONG,-200.0,-205.0
2025-09-08,2025-09-08T09:50:00-04:00,2025-09-08T14:00:00-04:00,FB,LONG,-1350.0,-1725.0
2025-09-08,2025-09-08T11:55:00-04:00,2025-09-08T14:00:00-04:00,B2,LONG,-1725.0,-1990.0
2025-09-08,2025-09-08T19:20:00-04:00,2025-09-09T03:40:00-04:00,OD,LONG,635.0,-645.0
2025-09-09,2025-09-09T11:00:00-04:00,2025-09-09T15:00:00-04:00,RV,SHORT,-1160.0,-1395.0
2025-09-09,2025-09-09T19:20:00-04:00,2025-09-10T04:00:00-04:00,OD,LONG,650.0,-295.0
2025-09-10,2025-09-10T10:20:00-04:00,2025-09-10T12:40:00-04:00,RV,LONG,-1273.597088683091,-1305.0
2025-09-10,2025-09-10T19:20:00-04:00,2025-09-11T00:20:00-04:00,OD,LONG,-570.0,-670.0
2025-09-11,2025-09-11T11:15:00-04:00,2025-09-11T14:00:00-04:00,FB,LONG,295.0,-455.0
2025-09-11,2025-09-11T19:20:00-04:00,2025-09-11T22:00:00-04:00,OD,LONG,-470.0,-330.0
2025-09-12,2025-09-12T10:35:00-04:00,2025-09-12T14:00:00-04:00,FB,LONG,860.0,-165.0
2025-09-12,2025-09-12T10:50:00-04:00,2025-09-12T15:00:00-04:00,B2,LONG,1010.850471567028,-460.0
2025-09-14,2025-09-14T19:20:00-04:00,2025-09-15T00:00:00-04:00,OD,LONG,4845.0,-555.0
2025-09-15,2025-09-15T09:50:00-04:00,2025-09-15T14:00:00-04:00,FB,LONG,1150.0,-65.0
2025-09-15,2025-09-15T19:20:00-04:00,2025-09-16T03:20:00-04:00,OD,LONG,1540.0,-265.0
2025-09-16,2025-09-16T19:20:00-04:00,2025-09-16T22:00:00-04:00,OD,LONG,-455.0,-340.0
2025-09-17,2025-09-17T19:20:00-04:00,2025-09-18T02:00:00-04:00,OD,LONG,485.0,-290.0
2025-09-18,2025-09-18T19:20:00-04:00,2025-09-19T00:00:00-04:00,OD,LONG,-980.0,-840.0
2025-09-21,2025-09-21T19:20:00-04:00,2025-09-21T20:40:00-04:00,OD,LONG,-345.0,-135.0
2025-09-22,2025-09-22T09:35:00-04:00,2025-09-22T14:00:00-04:00,FB,LONG,2760.0,-570.0
2025-09-22,2025-09-22T19:20:00-04:00,2025-09-23T00:20:00-04:00,OD,LONG,-90.0,-45.0
2025-09-23,2025-09-23T13:30:00-04:00,2025-09-23T14:00:00-04:00,B2,SHORT,1253.7519039956533,-220.0
2025-09-23,2025-09-23T19:20:00-04:00,2025-09-24T03:00:00-04:00,OD,LONG,140.0,-750.0
2025-09-24,2025-09-24T11:45:00-04:00,2025-09-24T12:20:00-04:00,B2,SHORT,1327.1431889599626,-15.0
2025-09-24,2025-09-24T12:40:00-04:00,2025-09-24T15:00:00-04:00,RV,SHORT,-865.0,-1265.0
2025-09-24,2025-09-24T19:20:00-04:00,2025-09-25T00:40:00-04:00,OD,LONG,340.0,-30.0
2025-09-25,2025-09-25T10:20:00-04:00,2025-09-25T14:20:00-04:00,RV,SHORT,1991.745763114668,-1820.0
2025-09-25,2025-09-25T19:20:00-04:00,2025-09-25T23:00:00-04:00,OD,LONG,-1040.0,-860.0
2025-09-28,2025-09-28T19:20:00-04:00,2025-09-29T01:40:00-04:00,OD,LONG,1355.0,-80.0
2025-09-29,2025-09-29T10:10:00-04:00,2025-09-29T11:20:00-04:00,FB,LONG,-1745.0,-2140.0
2025-09-29,2025-09-29T14:50:00-04:00,2025-09-29T16:20:00-04:00,B2,LONG,-485.0,-1415.0
2025-09-29,2025-09-29T19:20:00-04:00,2025-09-30T02:40:00-04:00,OD,LONG,-225.0,-475.0
2025-09-30,2025-09-30T10:00:00-04:00,2025-09-30T11:00:00-04:00,RV,SHORT,-1270.9680156383547,-1380.0
2025-09-30,2025-09-30T19:20:00-04:00,2025-09-30T20:20:00-04:00,OD,LONG,-940.0,-750.0
2025-10-01,2025-10-01T10:20:00-04:00,2025-10-01T14:00:00-04:00,FB,LONG,2500.0,-70.0
2025-10-01,2025-10-01T14:45:00-04:00,2025-10-01T16:20:00-04:00,B2,LONG,-545.0,-680.0
2025-10-01,2025-10-01T19:20:00-04:00,2025-10-02T04:00:00-04:00,OD,LONG,1605.0,-435.0
2025-10-02,2025-10-02T19:20:00-04:00,2025-10-03T01:40:00-04:00,OD,LONG,1255.0,-15.0
2025-10-03,2025-10-03T09:40:00-04:00,2025-10-03T10:00:00-04:00,RV,LONG,-809.8219786617119,-1175.0
2025-10-03,2025-10-03T10:40:00-04:00,2025-10-03T13:20:00-04:00,RV,SHORT,1130.1854544896923,-945.0
2025-10-03,2025-10-03T14:20:00-04:00,2025-10-03T15:00:00-04:00,RV,SHORT,-45.0,-755.0
2025-10-05,2025-10-05T19:20:00-04:00,2025-10-06T03:20:00-04:00,OD,LONG,325.0,-195.0
2025-10-06,2025-10-06T19:20:00-04:00,2025-10-07T02:20:00-04:00,OD,LONG,270.0,-435.0
2025-10-07,2025-10-07T11:30:00-04:00,2025-10-07T12:00:00-04:00,B2,SHORT,1651.9875105549,-110.0
2025-10-07,2025-10-07T14:05:00-04:00,2025-10-07T16:20:00-04:00,B2,SHORT,-1060.0,-1430.0
2025-10-07,2025-10-07T19:20:00-04:00,2025-10-08T01:20:00-04:00,OD,LONG,320.0,-395.0
2025-10-08,2025-10-08T09:35:00-04:00,2025-10-08T14:00:00-04:00,FB,LONG,2990.0,-245.0
2025-10-08,2025-10-08T09:40:00-04:00,2025-10-08T10:20:00-04:00,RV,LONG,1068.793045650018,-660.0
2025-10-08,2025-10-08T09:50:00-04:00,2025-10-08T10:20:00-04:00,B2,LONG,1146.083695356938,-370.0
2025-10-08,2025-10-08T13:20:00-04:00,2025-10-08T15:40:00-04:00,B2,LONG,1210.0506130534632,-5.0
2025-10-08,2025-10-08T19:20:00-04:00,2025-10-08T21:00:00-04:00,OD,LONG,-1120.0,-645.0
2025-10-09,2025-10-09T11:00:00-04:00,2025-10-09T13:20:00-04:00,RV,SHORT,1253.48153038256,-480.0
2025-10-09,2025-10-09T11:25:00-04:00,2025-10-09T13:40:00-04:00,B2,SHORT,1343.363682217605,-785.0
2025-10-09,2025-10-09T19:20:00-04:00,2025-10-09T23:20:00-04:00,OD,LONG,225.0,-90.0
2025-10-10,2025-10-10T09:40:00-04:00,2025-10-10T10:20:00-04:00,RV,LONG,-1099.7136369816144,-1365.0
2025-10-10,2025-10-10T10:00:00-04:00,2025-10-10T11:00:00-04:00,FB,LONG,-1370.0,-4555.0
2025-10-10,2025-10-10T12:00:00-04:00,2025-10-10T13:20:00-04:00,RV,SHORT,3637.196434199504,-420.0
2025-10-12,2025-10-12T19:20:00-04:00,2025-10-12T21:00:00-04:00,OD,LONG,2850.0,-0.0
2025-10-13,2025-10-13T10:25:00-04:00,2025-10-13T10:55:00-04:00,FB,LONG,-1140.0,-1410.0
2025-10-13,2025-10-13T19:20:00-04:00,2025-10-13T20:20:00-04:00,OD,LONG,2165.0,-425.0
2025-10-14,2025-10-14T10:40:00-04:00,2025-10-14T12:40:00-04:00,RV,SHORT,-3039.5383818001574,-3615.0
2025-10-14,2025-10-14T19:20:00-04:00,2025-10-15T01:00:00-04:00,OD,LONG,1990.0,-1245.0
2025-10-15,2025-10-15T10:00:00-04:00,2025-10-15T10:20:00-04:00,RV,LONG,1739.9212132282992,-20.0
2025-10-15,2025-10-15T19:20:00-04:00,2025-10-16T03:00:00-04:00,OD,LONG,1205.0,-1430.0
2025-10-16,2025-10-16T12:10:00-04:00,2025-10-16T12:40:00-04:00,B2,LONG,-3435.0,-4320.0
2025-10-16,2025-10-16T19:20:00-04:00,2025-10-16T23:20:00-04:00,OD,LONG,-220.0,-865.0
2025-10-17,2025-10-17T12:25:00-04:00,2025-10-17T14:00:00-04:00,FB,LONG,-20.0,-2155.0
2025-10-19,2025-10-19T19:20:00-04:00,2025-10-20T03:00:00-04:00,OD,LONG,1745.0,-1615.0
2025-10-20,2025-10-20T09:50:00-04:00,2025-10-20T14:00:00-04:00,FB,LONG,2330.0,-345.0
2025-10-20,2025-10-20T19:20:00-04:00,2025-10-20T23:40:00-04:00,OD,LONG,35.0,-285.0
2025-10-21,2025-10-21T10:20:00-04:00,2025-10-21T10:40:00-04:00,RV,LONG,-1177.7824384459382,-1380.0
2025-10-21,2025-10-21T19:20:00-04:00,2025-10-22T02:40:00-04:00,OD,LONG,1345.0,-765.0
2025-10-22,2025-10-22T10:00:00-04:00,2025-10-22T10:40:00-04:00,RV,SHORT,1471.0003741898254,-455.0
2025-10-22,2025-10-22T11:00:00-04:00,2025-10-22T11:40:00-04:00,RV,SHORT,2168.5779235040536,-385.0
2025-10-22,2025-10-22T14:40:00-04:00,2025-10-22T15:00:00-04:00,RV,SHORT,-570.0,-620.0
2025-10-22,2025-10-22T19:20:00-04:00,2025-10-23T05:00:00-04:00,OD,LONG,70.0,-1890.0
2025-10-23,2025-10-23T09:50:00-04:00,2025-10-23T14:00:00-04:00,FB,LONG,2815.0,-1065.0
2025-10-23,2025-10-23T10:00:00-04:00,2025-10-23T13:40:00-04:00,RV,LONG,1862.3595522711548,-1530.0
2025-10-23,2025-10-23T10:40:00-04:00,2025-10-23T16:20:00-04:00,B2,LONG,1600.0,-1345.0
2025-10-23,2025-10-23T19:20:00-04:00,2025-10-24T02:20:00-04:00,OD,LONG,1340.0,-245.0
2025-10-24,2025-10-24T10:45:00-04:00,2025-10-24T16:20:00-04:00,B2,LONG,-475.0,-1995.0
2025-10-24,2025-10-24T12:25:00-04:00,2025-10-24T14:00:00-04:00,FB,LONG,150.0,-420.0
2025-10-26,2025-10-26T19:20:00-04:00,2025-10-27T02:20:00-04:00,OD,LONG,1450.0,-370.0
2025-10-27,2025-10-27T11:05:00-04:00,2025-10-27T14:00:00-04:00,FB,LONG,940.0,-130.0
2025-10-27,2025-10-27T19:20:00-04:00,2025-10-27T20:00:00-04:00,OD,LONG,-455.0,-295.0
2025-10-28,2025-10-28T10:00:00-04:00,2025-10-28T14:00:00-04:00,FB,LONG,1750.0,-1180.0
2025-10-28,2025-10-28T12:40:00-04:00,2025-10-28T14:20:00-04:00,RV,LONG,1291.5948101188403,-135.0
2025-10-28,2025-10-28T19:20:00-04:00,2025-10-29T01:20:00-04:00,OD,LONG,1575.0,-330.0
2025-10-29,2025-10-29T09:50:00-04:00,2025-10-29T10:55:00-04:00,FB,LONG,-775.0,-770.0
2025-10-29,2025-10-29T10:00:00-04:00,2025-10-29T10:20:00-04:00,RV,LONG,-1062.7588576690323,-1070.0
2025-10-29,2025-10-29T19:20:00-04:00,2025-10-29T22:00:00-04:00,OD,LONG,3415.0,-635.0
2025-10-30,2025-10-30T10:00:00-04:00,2025-10-30T11:00:00-04:00,RV,SHORT,2892.6936245735124,-1150.0
2025-10-30,2025-10-30T11:05:00-04:00,2025-10-30T16:20:00-04:00,B2,LONG,-530.0,-3915.0
2025-10-30,2025-10-30T19:20:00-04:00,2025-10-31T04:00:00-04:00,OD,LONG,620.0,-70.0
2025-10-31,2025-10-31T10:05:00-04:00,2025-10-31T11:00:00-04:00,B2,SHORT,-1925.0,-2335.0
2025-11-02,2025-11-02T19:20:00-05:00,2025-11-02T21:20:00-05:00,OD,LONG,-610.0,-475.0
2025-11-03,2025-11-03T19:20:00-05:00,2025-11-03T21:40:00-05:00,OD,LONG,-1235.0,-835.0
2025-11-04,2025-11-04T10:00:00-05:00,2025-11-04T11:40:00-05:00,RV,SHORT,2364.442670102144,-365.0
2025-11-04,2025-11-04T19:20:00-05:00,2025-11-04T20:20:00-05:00,OD,LONG,-3885.0,-2725.0
2025-11-05,2025-11-05T10:30:00-05:00,2025-11-05T14:00:00-05:00,FB,LONG,3510.0,-600.0
2025-11-05,2025-11-05T11:25:00-05:00,2025-11-05T13:40:00-05:00,B2,LONG,2571.134742141003,-70.0
2025-11-05,2025-11-05T19:20:00-05:00,2025-11-06T01:40:00-05:00,OD,LONG,-730.0,-2080.0
2025-11-06,2025-11-06T19:20:00-05:00,2025-11-06T20:20:00-05:00,OD,LONG,-1505.0,-505.0
2025-11-07,2025-11-07T10:00:00-05:00,2025-11-07T10:20:00-05:00,RV,SHORT,2880.439982229,-340.0
2025-11-07,2025-11-07T10:35:00-05:00,2025-11-07T12:00:00-05:00,B2,SHORT,3262.2680438990938,-895.0
2025-11-07,2025-11-07T14:40:00-05:00,2025-11-07T15:00:00-05:00,RV,SHORT,-1555.0,-1620.0
2025-11-09,2025-11-09T19:20:00-05:00,2025-11-09T21:40:00-05:00,OD,LONG,2375.0,-385.0
2025-11-10,2025-11-10T10:00:00-05:00,2025-11-10T11:00:00-05:00,FB,LONG,-2210.0,-2435.0
2025-11-10,2025-11-10T19:20:00-05:00,2025-11-10T23:20:00-05:00,OD,LONG,-640.0,-405.0
2025-11-11,2025-11-11T11:10:00-05:00,2025-11-11T13:00:00-05:00,B2,SHORT,-2230.0,-2430.0
2025-11-11,2025-11-11T11:20:00-05:00,2025-11-11T13:20:00-05:00,RV,SHORT,-1749.0161821103538,-1990.0
2025-11-11,2025-11-11T13:20:00-05:00,2025-11-11T14:00:00-05:00,FB,LONG,645.0,-1005.0
2025-11-11,2025-11-11T13:45:00-05:00,2025-11-11T16:20:00-05:00,B2,LONG,385.0,-680.0
2025-11-11,2025-11-11T19:20:00-05:00,2025-11-11T23:00:00-05:00,OD,LONG,770.0,-100.0
2025-11-12,2025-11-12T10:35:00-05:00,2025-11-12T11:40:00-05:00,B2,SHORT,-150.0,-675.0
2025-11-12,2025-11-12T12:50:00-05:00,2025-11-12T16:20:00-05:00,B2,SHORT,-1250.0,-1625.0
2025-11-12,2025-11-12T19:20:00-05:00,2025-11-12T20:00:00-05:00,OD,LONG,2345.0,-660.0
2025-11-13,2025-11-13T10:05:00-05:00,2025-11-13T11:00:00-05:00,B2,SHORT,2648.6096208239906,-3225.0
2025-11-13,2025-11-13T19:20:00-05:00,2025-11-13T23:00:00-05:00,OD,LONG,-1065.0,-870.0
2025-11-14,2025-11-14T10:00:00-05:00,2025-11-14T11:00:00-05:00,RV,SHORT,-3289.423098882762,-4520.0
2025-11-16,2025-11-16T19:20:00-05:00,2025-11-16T22:00:00-05:00,OD,LONG,2435.0,-355.0
2025-11-17,2025-11-17T09:40:00-05:00,2025-11-17T11:20:00-05:00,RV,SHORT,2489.2922629562963,-1655.0
2025-11-17,2025-11-17T11:40:00-05:00,2025-11-17T14:00:00-05:00,RV,SHORT,3523.186618467298,-1725.0
2025-11-17,2025-11-17T14:10:00-05:00,2025-11-17T16:20:00-05:00,B2,LONG,490.0,-3250.0
2025-11-17,2025-11-17T19:20:00-05:00,2025-11-17T21:40:00-05:00,OD,LONG,-630.0,-960.0
2025-11-18,2025-11-18T19:20:00-05:00,2025-11-18T22:00:00-05:00,OD,LONG,1840.0,-20.0
2025-11-19,2025-11-19T10:00:00-05:00,2025-11-19T11:40:00-05:00,FB,LONG,-4765.0,-4835.0
2025-11-19,2025-11-19T19:20:00-05:00,2025-11-20T04:00:00-05:00,OD,LONG,-215.0,-505.0
2025-11-20,2025-11-20T19:20:00-05:00,2025-11-21T02:40:00-05:00,OD,LONG,-2090.0,-1655.0
2025-11-21,2025-11-21T11:40:00-05:00,2025-11-21T14:00:00-05:00,RV,SHORT,-5348.406209453242,-7100.0
2025-11-23,2025-11-23T19:20:00-05:00,2025-11-24T03:00:00-05:00,OD,LONG,2170.0,-250.0
2025-11-24,2025-11-24T09:55:00-05:00,2025-11-24T10:40:00-05:00,B2,LONG,2736.587211998849,-275.0
2025-11-24,2025-11-24T09:55:00-05:00,2025-11-24T14:00:00-05:00,FB,LONG,5715.0,-275.0
2025-11-24,2025-11-24T19:20:00-05:00,2025-11-25T01:40:00-05:00,OD,LONG,-495.0,-565.0
2025-11-25,2025-11-25T12:35:00-05:00,2025-11-25T14:00:00-05:00,FB,LONG,-350.0,-1275.0
2025-11-25,2025-11-25T12:40:00-05:00,2025-11-25T15:00:00-05:00,RV,LONG,-540.0,-2055.0
2025-11-25,2025-11-25T19:20:00-05:00,2025-11-26T00:20:00-05:00,OD,LONG,1930.0,-150.0
2025-11-26,2025-11-26T09:50:00-05:00,2025-11-26T10:00:00-05:00,FB,LONG,-1800.0,-2140.0
2025-11-26,2025-11-26T19:20:00-05:00,2025-11-27T01:20:00-05:00,OD,LONG,-305.0,-455.0
2025-11-27,2025-11-27T19:20:00-05:00,2025-11-28T12:00:00-05:00,OD,LONG,1640.0,-295.0
2025-11-30,2025-11-30T19:20:00-05:00,2025-11-30T20:20:00-05:00,OD,LONG,-2195.0,-2800.0
2025-12-01,2025-12-01T10:40:00-05:00,2025-12-01T14:00:00-05:00,FB,LONG,2830.0,-560.0
2025-12-01,2025-12-01T19:20:00-05:00,2025-12-01T22:20:00-05:00,OD,LONG,-895.0,-395.0
2025-12-02,2025-12-02T10:05:00-05:00,2025-12-02T11:25:00-05:00,FB,LONG,-3100.0,-3515.0
2025-12-02,2025-12-02T11:40:00-05:00,2025-12-02T13:00:00-05:00,B2,LONG,330.0,-480.0
2025-12-02,2025-12-02T14:05:00-05:00,2025-12-02T16:20:00-05:00,B2,LONG,60.0,-640.0
2025-12-02,2025-12-02T19:20:00-05:00,2025-12-03T03:20:00-05:00,OD,LONG,340.0,-745.0
2025-12-03,2025-12-03T19:20:00-05:00,2025-12-04T04:00:00-05:00,OD,LONG,-665.0,-1160.0
2025-12-04,2025-12-04T10:40:00-05:00,2025-12-04T11:20:00-05:00,RV,SHORT,1962.0305421267403,-220.0
2025-12-04,2025-12-04T12:00:00-05:00,2025-12-04T14:40:00-05:00,RV,LONG,-2158.84226139322,-3065.0
2025-12-04,2025-12-04T19:20:00-05:00,2025-12-04T23:00:00-05:00,OD,LONG,1700.0,-45.0
2025-12-05,2025-12-05T09:55:00-05:00,2025-12-05T14:00:00-05:00,FB,LONG,-1380.0,-2875.0
2025-12-07,2025-12-07T19:20:00-05:00,2025-12-08T00:40:00-05:00,OD,LONG,1480.0,-45.0
2025-12-08,2025-12-08T19:20:00-05:00,2025-12-09T00:00:00-05:00,OD,LONG,-800.0,-840.0
2025-12-09,2025-12-09T10:45:00-05:00,2025-12-09T14:00:00-05:00,FB,LONG,820.0,-890.0
2025-12-09,2025-12-09T19:20:00-05:00,2025-12-10T00:00:00-05:00,OD,LONG,45.0,-655.0
2025-12-10,2025-12-10T11:20:00-05:00,2025-12-10T14:20:00-05:00,RV,SHORT,-1953.1058547268915,-2070.0
2025-12-10,2025-12-10T19:20:00-05:00,2025-12-10T21:00:00-05:00,OD,LONG,-2075.0,-1435.0
2025-12-11,2025-12-11T10:20:00-05:00,2025-12-11T14:20:00-05:00,RV,SHORT,-2506.609371109734,-2550.0
2025-12-11,2025-12-11T19:20:00-05:00,2025-12-12T04:00:00-05:00,OD,LONG,-710.0,-450.0
2025-12-12,2025-12-12T10:20:00-05:00,2025-12-12T11:00:00-05:00,B2,SHORT,2314.929291345325,-195.0
2025-12-12,2025-12-12T12:20:00-05:00,2025-12-12T15:00:00-05:00,RV,SHORT,1025.0,-1545.0
2025-12-14,2025-12-14T19:20:00-05:00,2025-12-15T03:40:00-05:00,OD,LONG,1570.0,-220.0
2025-12-15,2025-12-15T19:20:00-05:00,2025-12-15T20:20:00-05:00,OD,LONG,-2405.0,-615.0
2025-12-16,2025-12-16T19:20:00-05:00,2025-12-17T01:00:00-05:00,OD,LONG,1990.0,-290.0
2025-12-17,2025-12-17T19:20:00-05:00,2025-12-17T22:00:00-05:00,OD,LONG,-1130.0,-440.0
2025-12-18,2025-12-18T19:20:00-05:00,2025-12-19T02:00:00-05:00,OD,LONG,2605.0,-400.0
2025-12-21,2025-12-21T19:20:00-05:00,2025-12-22T04:40:00-05:00,OD,LONG,1245.0,-120.0
2025-12-22,2025-12-22T19:20:00-05:00,2025-12-22T23:20:00-05:00,OD,LONG,-465.0,-350.0
2025-12-23,2025-12-23T12:10:00-05:00,2025-12-23T14:00:00-05:00,FB,LONG,-20.0,-470.0
2025-12-23,2025-12-23T12:10:00-05:00,2025-12-23T16:20:00-05:00,B2,LONG,775.0,-470.0
2025-12-23,2025-12-23T19:20:00-05:00,2025-12-23T21:20:00-05:00,OD,LONG,-500.0,-320.0
2025-12-24,2025-12-24T11:35:00-05:00,2025-12-24T13:15:00-05:00,FB,LONG,-75.0,-305.0
2025-12-25,2025-12-25T19:20:00-05:00,2025-12-25T22:40:00-05:00,OD,LONG,-460.0,-440.0
