date,strat,pnl_pts,mae_pts,stop_pts,ratio
2022-10-07,B2,102.5953150610039,24.75,133.11687915429803,0.18592683480290922
2022-10-09,OD,-8.25,40.75,49.0127435868121,0.8314164239311148
2022-10-10,B2,-98.5,125.75,108.8784885053073,1.1549572530470085
2022-10-10,RV,32.5,8.75,99.36271327340089,0.0880612023538849
2022-10-10,OD,-138.0,56.25,48.56533026655322,1.1582336553930364
2022-10-11,RV,-101.0652300849706,99.0,91.09425045237514,1.0867864822243425
2022-10-11,OD,103.5,31.25,52.247100805040716,0.5981193122391405
2022-10-12,RV,28.0,37.0,102.16821275609068,0.36214786382072905
2022-10-12,OD,-23.0,6.0,41.891122144432266,0.14322843821927692
2022-10-13,RV,-141.10404134083183,298.25,129.40583700035828,2.304764660647991
2022-10-13,FB,57.25,98.5,510.75,0.19285364659814
2022-10-13,OD,169.0,58.25,70.78397930478062,0.822926325591106
2022-10-14,B2,143.24136204639763,90.0,175.46342392756918,0.5129274123657347
2022-10-16,OD,50.5,21.75,51.74629994595683,0.4203199073695206
2022-10-18,OD,-58.25,54.5,70.20306949797734,0.7763193317575698
2022-10-19,FB,-161.5,204.0,160.75,1.2690513219284603
2022-10-19,B2,-48.75,125.25,141.933138745651,0.8824577622034573
2022-10-19,OD,-102.5,48.5,59.60724780304904,0.813659442225063
2022-10-20,RV,114.31469876214942,9.25,103.97938715125981,0.0889599395940268
2022-10-20,FB,-229.75,237.75,229.0,1.0382096069868996
2022-10-20,OD,16.0,22.25,55.662856502848776,0.39972795860487803
2022-10-21,FB,249.5,46.0,105.75,0.43498817966903075
2022-10-21,RV,107.91757883695209,104.75,97.81773486815905,1.0708692052743238
2022-10-21,B2,230.9621165932076,26.25,143.92131172801814,0.1823913337421989
2022-10-23,OD,-67.25,49.75,56.68891460678393,0.8775966226392777
2022-10-24,B2,123.01841781788244,23.75,155.45254491258322,0.15277974389776322
2022-10-24,OD,-74.5,32.5,44.565671270465145,0.7292608654486623
2022-10-25,RV,62.62393654720836,8.25,52.318752338150105,0.1576872465665473
2022-10-25,FB,94.0,30.5,104.0,0.2932692307692308
2022-10-25,OD,69.25,28.25,53.87836821330136,0.5243291683994563
2022-10-26,RV,84.20818708937986,43.75,73.87692879936648,0.5922011203093647
2022-10-26,FB,-88.25,94.25,87.5,1.0771428571428572
2022-10-26,OD,-318.25,11.75,53.907265255065035,0.2179669093656349
2022-10-28,RV,106.8533088281038,63.25,96.64964759856169,0.6544255625505382
2022-10-28,B2,113.85035295920352,9.5,130.3522695340448,0.07287943688252266
2022-10-28,FB,207.25,9.5,251.5,0.03777335984095427
2022-10-30,OD,-86.0,27.0,38.977297776216545,0.6927109250881691
2022-11-01,RV,-4.5,47.0,85.00215846681142,0.5529271355897494
2022-11-01,OD,11.5,25.25,39.64733942085105,0.6368649288663415
2022-11-02,OD,18.0,7.5,77.32531342897623,0.09699281732480523
2022-11-03,B2,-67.75,83.75,120.67536567726962,0.6940107413801284
2022-11-03,OD,99.5,4.25,45.56614629358991,0.0932709993207803
2022-11-04,FB,-202.5,221.75,253.5,0.8747534516765286
2022-11-06,OD,-3.0,40.25,55.05478612985238,0.7310899347618249
2022-11-07,OD,-15.0,4.5,37.13451267505196,0.12118107054150816
2022-11-08,B2,132.43285232661947,0.75,81.68588187898266,0.009181513166634136
2022-11-08,FB,-136.75,149.25,121.0,1.2334710743801653
2022-11-08,B2,-86.0,117.0,94.47856615331175,1.238376118136069
2022-11-08,OD,-0.25,11.5,51.37265524709898,0.22385449894862902
2022-11-09,RV,96.80208586655861,7.5,86.38082323976585,0.08682482660743314
2022-11-09,B2,28.75,42.25,121.85779183449675,0.34671562124958377
2022-11-09,OD,-17.5,9.75,43.04144176840956,0.22652586900924984
2022-11-10,FB,172.25,59.0,520.25,0.1134070158577607
2022-11-10,B2,100.07727020475798,10.5,131.03763463927868,0.08012965152266731
2022-11-10,OD,70.5,26.25,54.56206633210391,0.4811034802132246
2022-11-11,RV,105.35172145738579,95.0,95.00407269395197,0.9999571313751455
2022-11-11,FB,-92.0,92.25,91.25,1.010958904109589
2022-11-11,B2,7.25,53.0,138.01086336096844,0.3840277403480776
2022-11-13,OD,-33.0,23.25,51.432327674003986,0.4520503164345701
2022-11-14,B2,65.4787583585985,63.75,78.28705438413385,0.8143108781075812
2022-11-14,FB,67.5,40.5,56.75,0.7136563876651982
2022-11-14,OD,160.0,8.75,41.84656220550494,0.20909722421233765
2022-11-15,OD,83.5,33.5,62.902961513886346,0.5325663401810518
2022-11-16,B2,24.75,12.5,91.91709269083825,0.13599211674420078
2022-11-16,B2,-1.5,63.0,103.41679399354389,0.609185390178823
2022-11-16,OD,-39.75,32.75,40.46780115069649,0.8092853841513042
2022-11-17,RV,-90.5481140354259,106.5,80.20050616109647,1.32792179373627
2022-11-17,OD,-33.5,16.0,43.499170684151956,0.36782310440298294
2022-11-18,RV,90.6968629887706,5.25,80.9153177854099,0.06488264699056331
2022-11-18,OD,-35.25,44.75,43.369868671129744,1.0318223543478005
2022-11-21,B2,-70.0,54.75,88.52174319999797,0.6184921130202196
2022-11-21,OD,-51.0,16.25,32.94766314049203,0.49320645080983205
2022-11-22,RV,-71.38888457623034,86.75,61.4521053311079,1.4116684779567017
2022-11-22,OD,5.25,26.0,27.851418377005505,0.9335251673022851
2022-11-23,FB,-32.5,102.5,106.25,0.9647058823529412
2022-11-23,B2,-94.5,108.5,67.83247673872353,1.5995287982468818
2022-11-23,RV,75.44564812295721,66.75,65.70507038837574,1.0159033329611822
2022-11-23,B2,23.5,31.25,83.69685343093465,0.3733712644978585
2022-11-23,OD,14.5,20.0,36.48083800471403,0.5482330202342285
2022-11-24,OD,-1.0,1.75,13.639163807915146,0.12830698601804544
2022-11-27,OD,-68.0,18.5,25.829817924063235,0.7162264966167367
2022-11-28,OD,74.0,2.0,28.76434115852229,0.0695305339683555
2022-11-29,B2,51.81165670054541,69.5,60.62129895302718,1.1464617420001597
2022-11-29,RV,-9.5,49.5,71.60771955459974,0.6912662532460211
2022-11-29,OD,67.25,0.5,30.553258259771248,0.016364866743470634
2022-11-30,FB,59.75,0.75,176.25,0.00425531914893617
2022-11-30,B2,107.68135172634902,2.25,122.6161847530575,0.018349942991060936
2022-11-30,RV,-15.25,47.5,114.76488010227128,0.4138896843500466
2022-11-30,OD,-24.75,41.5,56.76293167547085,0.7311109341086681
2022-12-01,OD,68.5,14.5,41.43058786078101,0.3499829654535503
2022-12-02,RV,-84.5,88.0,86.05269803156311,1.0226291797117464
2022-12-04,OD,-25.0,20.75,41.82326996741181,0.49613528583891575
2022-12-05,B2,60.548438004123454,67.75,69.18694921409806,0.9792309209985334
2022-12-05,OD,-33.5,16.75,35.64471634826588,0.46991536799856987
2022-12-06,B2,71.11130266447981,21.5,85.74987595436866,0.25072922567772704
2022-12-06,RV,82.33102455068183,4.75,72.40013920459124,0.06560760866187368
2022-12-06,OD,-21.25,17.0,34.61558523628397,0.49110826478763797
2022-12-07,RV,48.75,28.0,98.71703130424827,0.28363899957347105
2022-12-07,OD,-93.5,12.75,39.65543036626873,0.32151964768097097
2022-12-08,RV,73.76208705785575,5.25,64.14041993894455,0.08185166241501833
2022-12-08,FB,22.75,43.75,70.0,0.625
2022-12-08,B2,43.25,11.25,94.52911810547583,0.11901094843016753
2022-12-08,OD,75.0,10.75,36.84290217206665,0.29177940298499006
2022-12-12,OD,-28.0,31.75,29.917280150916948,1.0612595743943949
2022-12-13,OD,22.5,16.5,62.55587228160074,0.2637642062718557
2022-12-14,RV,61.11348130766419,28.0,50.859614465125034,0.5505350422819247
2022-12-14,FB,40.0,21.75,75.75,0.2871287128712871
2022-12-14,OD,-55.0,45.0,69.34727337241571,0.6489079932290411
2022-12-15,OD,-18.5,19.0,38.97574827244151,0.48748262296824935
2022-12-16,RV,77.58941338645309,74.0,67.42059914518217,1.0975873981874573
2022-12-19,B2,60.08061625479604,5.0,75.38123659343279,0.06632950354698214
2022-12-19,OD,-99.5,4.25,32.77235819764637,0.12968245905188552
2022-12-20,FB,-55.75,63.0,55.0,1.1454545454545455
2022-12-20,RV,2.25,52.0,87.82834086107131,0.5920640136223759
2022-12-20,OD,8.5,6.25,39.87805062795185,0.15672782148531522
2022-12-21,FB,4.25,42.0,119.5,0.3514644351464435
2022-12-21,B2,-12.5,64.75,78.65304601669402,0.8232357585522738
2022-12-21,OD,-190.25,278.25,31.557362724788177,8.817276729573976
2022-12-26,OD,-13.5,10.0,41.07177565062292,0.24347620334375134
2022-12-27,RV,46.0,48.0,68.99542025150015,0.6956983496155508
2022-12-27,OD,19.5,21.25,32.41373445759558,0.655586292526699
2022-12-28,B2,-2.5,52.75,93.46841046294321,0.5643617960199873
2022-12-28,OD,59.75,7.25,36.07813334866921,0.2009527469155337
2022-12-29,RV,57.080790578447704,19.75,47.15058506224983,0.4188707303191544
2022-12-29,FB,1.25,34.5,201.25,0.17142857142857143
2022-12-29,OD,-10.25,12.25,26.11816752610105,0.4690221849506872
2022-12-30,RV,67.79269280464723,32.0,57.7917036063318,0.5537126958218619
2023-01-02,OD,-87.5,29.0,42.70397409986984,0.6790937052410865
2023-01-03,RV,105.63624256870204,11.5,95.54051334489469,0.1203677853235495
2023-01-03,OD,88.25,6.0,42.64926328750911,0.1406823831762939
2023-01-04,RV,-97.70898832757302,103.25,87.86255617950431,1.1751308462851793
2023-01-04,FB,-32.25,41.25,31.5,1.3095238095238095
2023-01-04,B2,-70.25,96.75,108.46090182885057,0.8920265124908313
2023-01-04,OD,-49.25,20.25,53.25738775851721,0.38022893822390885
2023-01-05,B2,30.5,57.75,99.77732810252729,0.5787888000033269
2023-01-05,OD,20.0,3.0,35.7072410983451,0.08401657220554738
2023-01-06,RV,125.32608889000039,54.0,115.42044979311916,0.4678547007639476
2023-01-06,FB,68.0,34.0,242.25,0.14035087719298245
2023-01-06,B2,115.73172750172671,34.0,148.73441336120624,0.2285953817387905
2023-01-08,OD,13.75,1.75,36.8331629637543,0.04751153197791047
2023-01-09,FB,60.25,24.75,49.25,0.5025380710659898
2023-01-09,B2,-114.25,131.75,80.33243864564429,1.6400597594349717
2023-01-09,OD,-26.5,14.5,37.762292020803116,0.38398092975956016
2023-01-10,FB,4.75,119.0,143.25,0.8307155322862129
2023-01-10,RV,37.0,50.5,100.09644537000625,0.5045134201651905
2023-01-10,OD,-105.0,26.75,35.610111106449295,0.7511911411912261
2023-01-11,FB,49.75,45.75,62.75,0.7290836653386454
2023-01-11,B2,52.53703556189794,45.75,61.6128371971989,0.7425400627725017
2023-01-11,B2,36.5,44.0,72.61683074533602,0.6059201365356475
2023-01-11,OD,-6.25,6.25,28.544894309479133,0.21895334178639828
2023-01-12,RV,-90.920622080801,115.5,79.87340650997622,1.4460382378404508
2023-01-12,RV,36.5,108.25,130.57712576352122,0.8290119679617067
2023-01-12,OD,-121.0,45.5,46.52702366972919,0.977926297692724
2023-01-13,FB,122.5,4.25,43.0,0.09883720930232558
2023-01-15,OD,14.0,3.0,26.485721059566004,0.1132685794452431
2023-01-16,OD,-35.5,30.5,22.26015741272082,1.3701610206300892
2023-01-17,FB,-108.25,108.5,107.5,1.0093023255813953
2023-01-17,OD,107.0,4.25,32.224900290713,0.13188559038691025
2023-01-18,B2,-107.0,109.75,94.61593882670354,1.1599525551505192
2023-01-18,OD,-30.0,23.5,33.21326399750787,0.7075486468828629
2023-01-19,RV,58.684275985400745,5.75,48.95201967934887,0.11746195637410486
2023-01-19,B2,31.5,2.0,86.47683612042269,0.02312758062997257
2023-01-19,OD,22.5,6.25,38.77132295521305,0.16120161819651418
2023-01-20,RV,60.33355601364383,25.25,50.14112707026478,0.5035786284703205
2023-01-20,FB,126.5,21.75,64.25,0.33852140077821014
2023-01-20,B2,62.16241014059051,6.5,71.87798659501263,0.09043102496211285
2023-01-20,B2,62.6997791536578,10.0,78.62803047246561,0.1271811075504664
2023-01-22,OD,10.5,5.0,29.906678996328722,0.1671867344620173
2023-01-23,RV,54.476578956178855,0.75,44.903780376608395,0.016702379926806687
2023-01-23,FB,146.25,19.5,126.75,0.15384615384615385
2023-01-23,RV,-56.5,88.25,69.00418320374706,1.2789079719910061
2023-01-23,B2,-38.25,96.25,82.96136085369258,1.1601786543707104
2023-01-23,OD,5.75,6.5,34.117318212056254,0.19051907771880655
2023-01-24,FB,-10.25,59.5,96.0,0.6197916666666666
2023-01-24,OD,-27.5,46.0,51.587732309341256,0.8916848626755889
2023-01-25,B2,-248.5,131.5,75.8323453924666,1.7340885254099443
2023-01-25,RV,-88.04955657311075,90.75,78.5915267962149,1.154704631649562
2023-01-25,OD,1.0,40.25,43.45207133742051,0.9263079701642918
2023-01-26,FB,-124.25,146.5,123.5,1.1862348178137652
2023-01-26,B2,36.75,8.75,109.41626258364363,0.0799698307489806
2023-01-26,OD,-12.0,36.25,39.7158225420714,0.9127344639935376
2023-01-27,RV,57.90114877985252,8.75,47.7215640959101,0.1833552643499777
2023-01-27,FB,125.75,37.0,106.5,0.3474178403755869
2023-01-27,B2,62.95832739521755,75.75,78.27132864929087,0.9677873278402089
2023-01-27,B2,-34.75,44.25,90.07956011141576,0.4912324166022677
2023-01-30,OD,-100.5,19.5,35.905754083799216,0.5430884407688421
2023-01-31,RV,72.5,15.5,70.49841658558034,0.21986309410487312
2023-01-31,FB,35.5,17.25,127.0,0.13582677165354332
2023-01-31,B2,137.46985942505123,24.5,88.93308924697165,0.27548801247601185
2023-01-31,OD,14.0,11.0,35.89316507266222,0.3064650324854766
2023-02-01,RV,100.5,8.5,94.92357458764344,0.08954572177591041
2023-02-01,OD,82.0,14.0,74.33468331245211,0.18833738675059106
2023-02-02,B2,68.70606387117004,81.0,78.38991133979937,1.0332962318184873
2023-02-02,FB,198.0,81.0,116.0,0.6982758620689655
2023-02-02,OD,-68.75,61.0,83.58514097961985,0.7297947851146572
2023-02-03,RV,104.5966041439442,7.5,94.4122075494089,0.07943887972405488
2023-02-03,FB,-164.75,221.5,269.25,0.8226555246053854
2023-02-03,B2,-169.75,181.5,152.30512871650706,1.1916867247316063
2023-02-05,OD,-55.5,26.25,51.00239958251566,0.5146816662524025
2023-02-06,FB,-90.25,97.5,89.5,1.089385474860335
2023-02-06,RV,29.0,51.5,79.39419441468347,0.6486620385743896
2023-02-06,OD,-13.0,9.75,38.759010153723345,0.2515544117698108
2023-02-07,FB,-83.0,123.75,82.25,1.5045592705167172
2023-02-07,B2,58.63653152228835,48.25,76.29426668011251,0.6324197361028865
2023-02-07,B2,50.75,21.0,177.21035595635928,0.11850323242492423
2023-02-07,OD,41.0,7.5,64.11593220544071,0.11697560562589104
2023-02-08,OD,91.25,18.25,42.66426885600991,0.4277584144613604
2023-02-09,B2,83.99668678947275,35.75,107.24671634722989,0.333343539248821
2023-02-09,OD,-31.0,40.75,44.70129021494405,0.9116067971205203
2023-02-10,RV,68.7792651051368,57.0,59.11506234713325,0.9642212616690945
2023-02-10,B2,30.75,28.75,109.999349036288,0.2613651830840888
2023-02-13,RV,67.22976011622632,45.0,55.583368081138424,0.809594696282362
2023-02-13,FB,98.0,45.0,80.0,0.5625
2023-02-13,B2,1.0,61.0,81.71239008737052,0.7465208144661548
2023-02-13,OD,1.5,24.25,30.974435009857352,0.7829037072761018
2023-02-14,RV,-118.28137212031103,161.5,107.76251985665253,1.4986657718734673
2023-02-14,OD,-41.75,20.25,47.072034349774384,0.43019173230393976
2023-02-15,FB,25.0,48.75,122.25,0.3987730061349693
2023-02-15,B2,81.930734012416,20.75,101.75258760263327,0.20392601789188317
2023-02-15,OD,-11.5,12.5,37.52566904009519,0.3331053201648205
2023-02-16,RV,-69.71350332843576,99.0,59.88952754809131,1.653043596319957
2023-02-16,OD,-24.5,29.75,45.26542035611025,0.6572345902446509
2023-02-17,RV,74.85936280768146,23.25,65.26714945724713,0.3562282127125803
2023-02-17,RV,-22.0,26.5,73.98780589399092,0.3581671287559056
2023-02-21,B2,64.12386926290128,41.25,78.73706674703986,0.523895564112449
2023-02-21,OD,3.5,6.5,30.31467329445533,0.21441761673838905
2023-02-22,RV,58.68721871402158,26.25,48.907457810735,0.5367279587825606
2023-02-22,RV,-79.7945036883375,90.25,70.09599912881099,1.2875199886109516
2023-02-22,B2,-17.25,74.5,99.88510900484647,0.7458569224406135
2023-02-22,OD,4.5,8.25,46.06217050412705,0.17910575879746746
2023-02-23,B2,-175.5,94.75,95.10778566093164,0.9962381033430093
2023-02-23,OD,-19.75,19.5,36.42252284142328,0.5353830124535657
2023-02-24,RV,67.30143846206192,6.0,57.466891919606475,0.10440794341885973
2023-02-24,B2,30.0,25.0,83.3801175582736,0.29983167129175287
2023-02-26,OD,2.5,8.0,36.942914419017185,0.21655032164657323
2023-02-27,OD,-4.25,6.0,29.031943334611558,0.20666890710160857
2023-02-28,RV,16.75,37.25,59.265675464896624,0.6285256973416826
2023-02-28,FB,15.25,6.0,71.5,0.08391608391608392
2023-02-28,OD,164.5,13.5,32.02101954724112,0.4215980687336715
2023-03-01,RV,78.6644221241495,32.25,68.78972398141066,0.4688200233034087
2023-03-01,RV,57.75,28.0,80.9948799102736,0.34570086443758535
2023-03-01,OD,-36.5,7.0,33.31485848632607,0.2101164560813944
2023-03-02,FB,81.5,33.5,78.75,0.4253968253968254
2023-03-02,RV,31.5,0.0,66.82782659809129,0.0
2023-03-02,OD,-32.0,33.5,34.91901793319939,0.9593626047584157
2023-03-03,B2,55.90116429126283,24.25,59.642848447278226,0.4065868856252897
2023-03-03,FB,73.5,24.25,105.25,0.23040380047505937
2023-03-06,FB,-109.25,116.0,117.25,0.9893390191897654
2023-03-06,OD,15.5,5.25,27.722690957095235,0.1893755555016327
2023-03-07,RV,79.54572408308921,25.0,69.6684446255497,0.358842516642487
2023-03-07,B2,75.83375572082514,61.5,87.08555578193712,0.7062020727524144
2023-03-07,OD,-18.0,25.25,36.23278065086758,0.6968827549644716
2023-03-08,FB,-44.25,50.5,43.5,1.160919540229885
2023-03-08,OD,-58.5,38.25,34.24407623064109,1.1169815106816772
2023-03-09,FB,-157.5,163.0,156.75,1.039872408293461
2023-03-09,OD,-55.75,36.0,48.307174481643166,0.7452309183117319
2023-03-10,RV,123.84382397592708,66.75,113.6116741984907,0.5875276504013243
2023-03-10,B2,-9.25,53.5,155.0027925349002,0.34515507188655337
2023-03-13,FB,36.25,36.5,288.75,0.1264069264069264
2023-03-13,OD,-53.5,34.25,70.75407229096277,0.48407107733888927
2023-03-14,FB,-12.75,28.25,223.75,0.12625698324022347
2023-03-14,B2,-245.0,148.5,110.84145879595214,1.339751403609487
2023-03-14,B2,100.39103429886018,61.0,123.45126817492572,0.49412210098615866
2023-03-14,OD,-4.5,17.25,53.92449830179853,0.3198917105071085
2023-03-15,RV,-103.3999123471167,165.25,93.33528659791101,1.7704986615822804
2023-03-15,OD,-34.0,27.5,58.05741624746008,0.47366902934133037
2023-03-16,FB,143.0,18.5,168.75,0.10962962962962963
2023-03-16,B2,97.23461533284173,8.5,119.25102919718688,0.07127821082319442
2023-03-16,B2,69.5,13.5,124.75008511820218,0.10821635902860179
2023-03-16,OD,-4.5,26.0,42.13642404841114,0.6170433440229344
2023-03-17,FB,-65.75,85.0,65.0,1.3076923076923077
2023-03-17,B2,-58.5,98.0,104.56307160436252,0.9372333702170175
2023-03-19,OD,-47.5,38.0,58.48069194055649,0.6497871133027227
2023-03-20,OD,16.5,11.5,38.60742108282853,0.2978701937984371
2023-03-21,FB,-34.75,41.25,34.0,1.213235294117647
2023-03-21,OD,-7.5,10.25,30.04971530087816,0.3411014013733587
2023-03-22,FB,46.0,11.75,38.0,0.3092105263157895
2023-03-22,RV,-56.30888932651396,64.25,46.626063102636444,1.377984666184845
2023-03-22,RV,-73.32489506618731,107.0,63.72823051487998,1.6790047226404072
2023-03-22,B2,-316.5,201.0,99.50598184762855,2.0199790632465406
2023-03-22,OD,141.5,16.25,65.62937483642612,0.24760254140011706
2023-03-23,FB,17.0,26.25,71.25,0.3684210526315789
2023-03-23,B2,58.9681186026519,3.25,68.39123955032458,0.047520706180629174
2023-03-23,RV,68.87125560742061,17.0,59.26920652309826,0.2868268532222512
2023-03-23,OD,6.75,37.75,57.900465571698255,0.651980940520316
2023-03-24,RV,87.9122056047745,21.25,77.51079258988862,0.27415536972295246
2023-03-24,RV,-21.75,40.75,96.65852029527554,0.42158725247930134
2023-03-26,OD,-16.5,42.75,43.29093403536371,0.9875046808894945
2023-03-27,B2,66.46807035137681,3.75,84.8588694197947,0.04419102005058356
2023-03-27,B2,-34.0,87.75,88.63973010405607,0.9899624005735171
2023-03-27,OD,-28.0,23.5,32.82343317988588,0.7159519198132126
2023-03-28,RV,58.70132158114755,3.5,48.8246553625122,0.07168509381199475
2023-03-28,RV,69.04602897732548,19.5,59.14477690650121,0.32969944295886855
2023-03-28,OD,67.0,5.0,27.019012875916975,0.18505487313552751
2023-03-29,FB,2.75,50.0,71.75,0.6968641114982579
2023-03-29,B2,103.2865161050249,28.75,60.86674587451539,0.47234330646280676
2023-03-29,OD,56.0,24.0,27.026898510759654,0.8880042225505594
2023-03-30,RV,-51.1002023013989,52.0,41.45573860917778,1.2543498619148437
2023-03-30,RV,-62.85680708641121,67.5,53.26795829056656,1.2671782843975428
2023-03-30,FB,-74.75,74.25,74.0,1.0033783783783783
2023-03-30,B2,7.75,70.0,70.75423185446402,0.9893401167012114
2023-03-30,OD,27.5,4.25,26.215033239522022,0.1621207175733297
2023-03-31,B2,47.94591895868689,3.5,56.288342405409615,0.06217983778580111
2023-03-31,FB,78.5,3.5,91.75,0.03814713896457766
2023-04-02,OD,-51.75,21.5,28.454586344002358,0.7555899685230095
2023-04-03,RV,-48.29676057446522,65.25,38.015124379577856,1.7164221100129564
2023-04-03,FB,-81.5,82.75,80.75,1.0247678018575852
2023-04-03,OD,-50.5,17.5,24.516940765037095,0.7137921557063207
2023-04-04,B2,17.25,42.0,73.0545924803908,0.5749125219098796
2023-04-04,OD,-18.25,15.25,28.038559907154248,0.54389383943035
2023-04-05,B2,12.75,14.5,63.653958098584965,0.22779416132368266
2023-04-05,RV,-39.25,52.75,55.19140374963616,0.9557647824883916
2023-04-05,OD,-75.0,28.0,27.529349970388377,1.0170963001348696
