variant,delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos,t_long_cong,t_short_cong,t_long_ctr,t_short_ctr,blocked_long,blocked_short
delta_only,150,-1.0,2.0,1.75,526,156,1.0543550863961682,1.0704268395327856,57.034220532319395,57.05128205128205,16631.398199468094,7661.446494552292,-23114.73606915315,-13984.788749975487,682,0,0,0,3,692
delta_only,150,-1.0,2.0,2.0,519,156,1.0675241468060184,1.1547304382370962,54.91329479768786,56.41025641025641,21204.353411983793,16856.47181881417,-29730.737535507178,-13760.649389031969,675,0,0,0,3,691
delta_only,150,-1.0,2.0,2.25,511,154,1.092131790552443,1.0811606198673103,54.01174168297456,53.246753246753244,29051.75430427018,9431.166530725532,-25477.543714571257,-14281.308186224487,665,0,0,0,3,691
delta_only,150,-1.0,2.0,2.5,509,154,1.0952795550065235,1.0619360892232201,52.848722986247544,51.298701298701296,30579.00917114337,7512.327854621617,-26377.33720164433,-17576.863063786805,663,0,0,0,3,691
delta_only,150,-1.0,2.0,2.75,505,152,1.0942684479111324,1.0887785576156657,51.28712871287129,50.6578947368421,30859.943401197088,10897.265540363878,-27824.282268999305,-15136.613672379244,657,0,0,0,3,691
delta_only,150,-1.0,2.0,3.0,502,152,1.091334700382331,1.0985877308600664,50.398406374501995,50.0,29988.49803861718,12300.580133537296,-29150.87900444876,-18127.502782621377,654,0,0,0,3,691
delta_only,150,-1.0,2.25,1.0,551,163,1.0905334787652872,0.9160325291859134,68.60254083484574,65.6441717791411,22364.448055821813,-8423.34603852847,-21790.971877050615,-20091.72910661713,714,0,0,0,3,691
delta_only,150,-1.0,2.25,1.25,535,161,1.0405725568948478,1.0291887710097207,63.925233644859816,63.35403726708075,11237.18794180786,3019.147375919274,-22071.17219303138,-15135.506997974662,696,0,0,0,3,691
delta_only,150,-1.0,2.25,1.5,525,159,1.0761914925905933,1.0434594996819866,61.142857142857146,61.0062893081761,22022.397049724786,4720.668696231805,-25748.820772882464,-13864.80500047248,684,0,0,0,3,691
delta_only,150,-1.0,2.25,1.75,520,153,1.1178005213887034,1.1199248103728001,59.61538461538461,60.78431372549019,35116.99676205935,12883.412104736344,-22662.213705821414,-16057.791789526673,673,0,0,0,3,691
delta_only,150,-1.0,2.25,2.0,513,153,1.1230272030358777,1.2101800833462713,57.50487329434698,60.130718954248366,37940.924987230246,22612.031001401556,-23725.222368689865,-15704.86992360442,666,0,0,0,3,690
delta_only,150,-1.0,2.25,2.25,505,151,1.1529439459626023,1.1257227379673134,56.633663366336634,56.95364238410596,47139.75066571409,14513.16836482576,-22970.729981467448,-15480.730562660901,656,0,0,0,3,690
delta_only,150,-1.0,2.25,2.5,502,151,1.1605843378361753,1.1046335778167444,55.57768924302789,54.966887417218544,50283.203970544164,12647.571895277651,-24588.88141150259,-15256.591201717383,653,0,0,0,3,690
delta_only,150,-1.0,2.25,2.75,498,149,1.1504462792836665,1.1122449991880299,53.81526104417671,54.36241610738255,48348.299445744706,13753.92648658526,-24924.178966084874,-15032.451840773865,647,0,0,0,3,690
delta_only,150,-1.0,2.25,3.0,495,149,1.1491317783167896,1.1207194574410164,52.92929292929293,53.691275167785236,48091.87217939303,15066.849984174114,-25949.0280004988,-15745.615416196306,644,0,0,0,3,690
delta_only,150,-1.0,2.5,1.0,547,162,1.0971378010173767,0.8430394018598697,70.018281535649,66.04938271604938,24001.900478929383,-17084.685286860986,-21189.915900168344,-27162.682689494468,709,0,0,0,3,689
delta_only,150,-1.0,2.5,1.25,531,160,1.01209604396038,0.9456657765600186,64.7834274952919,63.75,3447.959029222802,-6107.029630441393,-25545.46520693304,-20328.82238772705,691,0,0,0,3,689
delta_only,150,-1.0,2.5,1.5,522,158,1.0471233588686673,0.9648488306104356,62.06896551724138,61.392405063291136,14049.986737999207,-4152.905461239934,-28268.881890962584,-17647.413621784654,680,0,0,0,3,689
delta_only,150,-1.0,2.5,1.75,517,152,1.0835122958104926,1.0354549859181092,60.541586073500966,61.18421052631579,25739.511453101113,4146.857511203998,-25225.932466557824,-18864.086656311556,669,0,0,0,3,689
delta_only,150,-1.0,2.5,2.0,509,152,1.0858233547687308,1.1197332209101187,58.349705304518665,60.526315789473685,27385.87274670008,14022.699212674997,-26836.848028738896,-17649.090458176943,661,0,0,0,3,688
delta_only,150,-1.0,2.5,2.25,501,150,1.1163160027425727,1.0436447647610931,57.48502994011976,57.333333333333336,37043.22353976393,5480.0798655243125,-26370.97648886349,-17856.733756060858,651,0,0,0,3,688
delta_only,150,-1.0,2.5,2.5,498,150,1.1225022590525249,1.0259815126493614,56.42570281124498,55.333333333333336,39678.63122739713,3412.5961022132105,-26976.95468272126,-17200.811736289907,648,0,0,0,3,688
delta_only,150,-1.0,2.5,2.75,494,148,1.115789715552157,1.0269624543230265,54.65587044534413,54.729729729729726,38489.62391020421,3591.7244327520893,-27619.013542830908,-16976.67237534639,642,0,0,0,3,688
delta_only,150,-1.0,2.5,3.0,491,148,1.1089128503924877,1.0342716651257724,53.76782077393075,54.054054054054056,36535.965707183896,4651.9897284363105,-28459.071760971747,-19783.602432907064,639,0,0,0,3,688
delta_only,150,-1.0,2.75,1.0,541,162,1.129905414077789,0.7921217716194673,71.71903881700554,66.04938271604938,31333.113002015125,-24081.374300066527,-21842.765542942725,-32568.986037244977,703,0,0,0,3,689
delta_only,150,-1.0,2.75,1.25,525,160,1.0273738927047364,0.8870383306383742,66.28571428571429,63.75,7735.599341547786,-13535.769492132968,-24336.910149922405,-26167.176583963592,685,0,0,0,3,689
delta_only,150,-1.0,2.75,1.5,516,158,1.0637424288264448,0.9037416443297884,63.565891472868216,61.392405063291136,18840.19635944096,-12141.313850587321,-27774.69363420314,-23780.430994585477,674,0,0,0,3,689
delta_only,150,-1.0,2.75,1.75,511,152,1.1010680159114414,0.969176055629435,61.839530332681015,61.18421052631579,30837.800947217183,-3851.754119009711,-23602.271247574317,-21670.381523096294,663,0,0,0,3,689
delta_only,150,-1.0,2.75,2.0,503,152,1.0918582593959196,1.0481484786569382,59.44333996023857,60.526315789473685,29230.70932483479,6024.087582461289,-29021.111588923304,-20341.258378591156,655,0,0,0,3,688
delta_only,150,-1.0,2.75,2.25,494,150,1.124767646249674,0.9768207393750639,58.502024291497975,57.333333333333336,39544.53716455577,-3109.511280069928,-23444.145337119116,-20663.028622845595,644,0,0,0,3,688
delta_only,150,-1.0,2.75,2.5,491,150,1.1288307912318867,0.9606082336656914,57.43380855397149,55.333333333333336,41598.96804644719,-5526.105141949665,-29114.272560642057,-21744.18493676654,641,0,0,0,3,688
delta_only,150,-1.0,2.75,2.75,487,148,1.1277239473445322,0.9609992982410233,55.64681724845996,54.729729729729726,42124.23742165138,-5551.975024122221,-28671.321974655366,-19683.396463437675,635,0,0,0,3,688
delta_only,150,-1.0,2.75,3.0,483,148,1.123658108939003,0.9673106589253734,54.86542443064182,54.054054054054056,41053.982291759676,-4744.3679303426325,-28250.5242200254,-22845.45858940117,631,0,0,0,3,688
delta_only,150,-1.0,3.0,1.0,539,161,1.1366982450978296,0.8469775379758623,72.72727272727273,66.45962732919254,32898.295360418815,-16495.082512002773,-23014.776902511003,-27186.239387225723,700,0,0,0,3,688
delta_only,150,-1.0,3.0,1.25,523,159,1.0227770610197913,0.938324130677394,67.30401529636711,64.15094339622641,6495.4319459625185,-6948.47625311806,-25922.506656319565,-21667.879876930892,682,0,0,0,3,688
delta_only,150,-1.0,3.0,1.5,514,157,1.0610151787843425,0.9478843510774014,64.59143968871595,61.78343949044586,18186.13001296315,-6229.237745290666,-30119.95778949029,-20854.640346801316,671,0,0,0,3,688
delta_only,150,-1.0,3.0,1.75,509,151,1.110552101137347,1.0238343989748784,63.06483300589391,61.58940397350993,33703.94559541237,2821.1500979817356,-24924.915015992156,-16655.291440638466,660,0,0,0,3,687
delta_only,150,-1.0,3.0,2.0,500,151,1.1122435908410233,1.1101224126215665,61.0,60.9271523178808,35406.43983520844,13051.668901765152,-29670.267965074236,-15326.168296133328,651,0,0,0,3,686
delta_only,150,-1.0,3.0,2.25,491,149,1.1469169097266314,1.0287309494497405,60.08146639511202,57.718120805369125,46130.60743483504,3681.767626165747,-24484.440916519125,-18635.705929614196,640,0,0,0,3,686
delta_only,150,-1.0,3.0,2.5,488,149,1.1494514618321818,1.0094387135005174,59.01639344262295,55.70469798657718,47893.502196775844,1270.7407680297183,-31097.66074423671,-22596.838179862752,637,0,0,0,3,686
delta_only,150,-1.0,3.0,2.75,484,147,1.1448072001498655,1.0101862071390246,57.231404958677686,55.10204081632653,47323.95984417533,1394.5497754582175,-30840.915085566667,-22921.971461755675,631,0,0,0,3,686
delta_only,150,-1.0,3.0,3.0,480,147,1.1379963822984063,1.016465738054211,56.458333333333336,54.42176870748299,45499.45900166353,2304.1757696455898,-30420.1173309367,-26730.79601681624,627,0,0,0,3,686
delta_only,150,0.9,1.0,1.0,1334,384,1.0104401170940447,0.853801262417229,51.4992503748126,45.3125,4948.3271010374665,-25715.751897487717,-32621.982440289503,-31108.38494741569,1713,5,0,0,7,1996
delta_only,150,0.9,1.0,1.25,1283,373,0.9987349495983616,0.885396762647202,47.0771628994544,41.8230563002681,-629.8818392226167,-20967.29116412287,-36317.26250432701,-29850.475284892964,1651,5,0,0,7,1995
delta_only,150,0.9,1.0,1.5,1247,355,0.9551064652522,0.9195369002651955,43.22373696872494,40.28169014084507,-23354.814992758656,-14638.43179559517,-48211.34546256082,-26094.801597098558,1597,5,0,0,7,1995
delta_only,150,0.9,1.0,1.75,1222,347,0.9787656990795658,0.9845436952657969,41.57119476268412,39.481268011527376,-11107.549761018781,-2787.829019649289,-41857.8579358798,-20804.613942955475,1564,5,0,0,7,1995
delta_only,150,0.9,1.0,2.0,1200,344,0.9981718604545963,1.0240101498843635,39.916666666666664,37.7906976744186,-959.6562701874427,4379.698758692393,-27968.80196725764,-18012.813004441196,1539,5,0,0,6,1995
delta_only,150,0.9,1.0,2.25,1176,341,1.0285635156581154,0.9739281412278173,38.945578231292515,35.483870967741936,14885.105055706481,-4933.9529904079245,-23897.731546676732,-21329.971273264164,1512,5,0,0,6,1995
delta_only,150,0.9,1.0,2.5,1151,338,1.0421182677890521,0.9648731855284184,37.61946133796698,33.72781065088758,21914.15659134058,-6698.5704229462135,-22556.063193501504,-23790.938708686663,1484,5,0,0,6,1995
delta_only,150,0.9,1.0,2.75,1136,336,1.0560568191310715,0.9291057563527192,36.53169014084507,31.547619047619047,29096.656301747753,-13837.894960464182,-24580.95940820822,-25905.504744656428,1467,5,0,0,6,1995
delta_only,150,0.9,1.0,3.0,1125,329,1.0526969178157222,0.9764237517832033,35.82222222222222,30.699088145896656,27347.522930337218,-4567.28878439324,-25394.57595946813,-24557.4684238631,1449,5,0,0,6,1995
delta_only,150,0.9,1.25,1.0,1299,375,1.0112405484804199,0.9324095085836587,56.73595073133179,53.06666666666667,5667.308441624991,-12131.534717157483,-34507.06996133871,-22085.919454093673,1669,5,0,0,7,1994
delta_only,150,0.9,1.25,1.25,1246,365,0.9943950109522427,0.9430103316922452,52.247191011235955,48.76712328767123,-2996.6086361224006,-10913.508543780772,-50953.33034995241,-26688.693448207923,1606,5,0,0,7,1993
delta_only,150,0.9,1.25,1.5,1202,348,0.9444374674429747,0.9948865768180922,48.00332778702163,47.41379310344828,-31151.959312843246,-974.5321019914991,-58475.93430288649,-20900.9967437679,1545,5,0,0,7,1993
delta_only,150,0.9,1.25,1.75,1176,340,0.9773202760702326,1.0655904634515525,46.59863945578231,46.76470588235294,-12761.252371698029,12410.177198141027,-54144.008705166234,-20313.091836426756,1511,5,0,0,7,1993
delta_only,150,0.9,1.25,2.0,1156,335,0.9852960094570856,1.1134678471810673,44.550173010380625,45.37313432835821,-8341.717195071687,21578.23423104055,-42191.961166964466,-19925.831206978546,1486,5,0,0,6,1993
delta_only,150,0.9,1.25,2.25,1128,331,1.0198321383771878,1.0609480930132544,43.705673758865245,42.90030211480362,11130.474172962313,12040.829424018957,-38279.9434459288,-18947.195188567784,1454,5,0,0,6,1993
delta_only,150,0.9,1.25,2.5,1102,327,1.0300034754578355,1.0462205817523131,42.28675136116153,40.67278287461774,16838.353241299483,9245.237084381442,-34344.10913779437,-18868.788236684413,1424,5,0,0,6,1993
delta_only,150,0.9,1.25,2.75,1084,324,1.0378881425969941,1.0120287293604135,41.14391143911439,38.888888888888886,21216.532435757726,2470.9864790687425,-39437.42988953196,-20908.478637238877,1403,5,0,0,6,1993
delta_only,150,0.9,1.25,3.0,1072,316,1.0292292152375782,1.0624463706683152,40.298507462686565,37.9746835443038,16395.62399539027,12717.708501854795,-36947.76561267328,-21217.095293476013,1383,5,0,0,6,1993
delta_only,150,0.9,1.5,1.0,1266,371,1.054074420819201,0.90678585778945,61.05845181674565,56.064690026954175,27347.319461948173,-17981.906398804495,-25913.36801590016,-25154.0755078628,1632,5,0,0,7,1990
delta_only,150,0.9,1.5,1.25,1205,359,1.042790183424661,0.9333178349852445,56.84647302904564,52.36768802228412,22886.210764832722,-13516.4516784226,-40593.84266273366,-25553.214048398295,1559,5,0,0,7,1989
delta_only,150,0.9,1.5,1.5,1158,343,1.006295681735191,0.9978925875344767,52.763385146804836,51.31195335276968,3522.539201607069,-422.28222381883825,-45490.21055338246,-23068.733428125197,1496,5,0,0,7,1988
delta_only,150,0.9,1.5,1.75,1125,335,1.0401402524632806,1.0552542105766904,51.2,50.74626865671642,22630.735044201647,11107.46558433144,-39607.317187686785,-20792.863842524675,1455,5,0,0,6,1988
delta_only,150,0.9,1.5,2.0,1099,330,1.0469835786251618,1.1034761972590663,49.044585987261144,49.39393939393939,26662.57339916694,20893.276618967648,-28772.568208683042,-20083.910040582996,1424,5,0,0,6,1988
delta_only,150,0.9,1.5,2.25,1072,325,1.0774377352283566,1.0803103808788883,48.041044776119406,47.38461538461539,43640.757956959606,16601.411218538487,-20828.12941484739,-19797.54057573271,1392,5,0,0,6,1988
delta_only,150,0.9,1.5,2.5,1048,321,1.0900341932149837,1.0386469670366372,46.7557251908397,44.54828660436137,50681.83989138655,8199.967786936031,-19896.78192124513,-21368.15307245568,1364,5,0,0,6,1988
delta_only,150,0.9,1.5,2.75,1030,319,1.0754036856287568,1.0323728090508415,45.24271844660194,42.94670846394985,42683.19211739108,7004.205284113341,-22018.861110799626,-21309.74612057238,1344,5,0,0,6,1987
delta_only,150,0.9,1.5,3.0,1016,311,1.0610889006559907,1.0433425750064773,44.29133858267716,41.47909967845659,34609.13234983742,9458.266045921118,-23929.006707695662,-21231.33916868901,1322,5,0,0,6,1987
delta_only,150,0.9,1.75,1.0,1240,367,1.0808760394652317,0.9570035237259951,64.11290322580645,59.40054495912806,41021.46634030916,-8199.419498425414,-27299.66756559308,-23412.76816772639,1602,5,0,0,7,1977
delta_only,150,0.9,1.75,1.25,1181,355,1.063494186762531,0.9761146991204288,60.033869602032176,55.49295774647887,34347.770969289886,-4847.082758755932,-44538.88775870313,-24573.491710965318,1531,5,0,0,7,1976
delta_only,150,0.9,1.75,1.5,1130,339,1.0351996727428319,0.986543431540576,56.10619469026549,53.68731563421829,19865.619174423227,-2793.7896584928967,-52153.429206135406,-22809.645288672473,1464,5,0,0,7,1975
delta_only,150,0.9,1.75,1.75,1096,330,1.0645201153853683,1.042902773260736,54.47080291970803,53.333333333333336,36860.870570251536,8948.295390837593,-46829.764939676425,-21900.04720883786,1421,5,0,0,6,1975
delta_only,150,0.9,1.75,2.0,1067,325,1.082043618191764,1.0926539974861167,52.483598875351454,52.0,46843.77815142587,19361.580740026766,-36914.32976045915,-21343.020608287043,1387,5,0,0,6,1974
delta_only,150,0.9,1.75,2.25,1038,319,1.0985911964630684,1.0834358575320409,51.252408477842,50.156739811912225,56355.05978628593,17672.351973154582,-27035.48342614442,-21118.881247343525,1352,5,0,0,6,1974
delta_only,150,0.9,1.75,2.5,1015,314,1.1131144717124934,1.0436432677833674,50.04926108374384,47.452229299363054,64605.902889123136,9500.30301268278,-22376.447170743195,-21472.016571585555,1324,5,0,0,6,1974
delta_only,150,0.9,1.75,2.75,997,312,1.104009708955161,1.0364378067466444,48.74623871614845,45.833333333333336,59680.76920673957,8104.203409615802,-25827.349571016166,-22995.858260079185,1304,5,0,0,6,1973
delta_only,150,0.9,1.75,3.0,982,304,1.0927736565642483,1.0488904423085217,47.86150712830957,44.4078947368421,53103.350722151336,10964.898802574971,-27054.366371769793,-25423.761178586137,1281,5,0,0,6,1972
delta_only,150,0.9,2.0,1.0,1219,361,1.0774303291177543,0.9861365163207347,66.20180475799836,61.772853185595565,39867.73596944764,-2638.113971965722,-33880.10630134362,-24797.268983742033,1575,5,0,0,7,1965
delta_only,150,0.9,2.0,1.25,1159,345,1.05655441717945,1.062213752472346,62.208800690250214,59.130434782608695,31263.804351058425,12060.588438762861,-44761.75081144291,-21710.440529725674,1499,5,0,0,7,1963
delta_only,150,0.9,2.0,1.5,1106,332,1.0294334409779324,1.06608520776651,58.499095840867994,57.53012048192771,16962.290203050507,13334.112781628646,-52166.869541156084,-19397.65976069626,1433,5,0,0,7,1960
delta_only,150,0.9,2.0,1.75,1072,322,1.0647196638346716,1.1051645194961137,57.18283582089552,56.52173913043478,37681.99453046647,21397.492627045795,-48417.468171921464,-22111.325197983824,1389,5,0,0,6,1960
delta_only,150,0.9,2.0,2.0,1041,317,1.0713420180125253,1.1598592105364416,54.75504322766571,55.20504731861199,41657.87501420815,32589.193051801485,-35384.39298096011,-21626.510756985663,1353,5,0,0,6,1959
delta_only,150,0.9,2.0,2.25,1016,309,1.085507811401883,1.1317635796609775,53.74015748031496,53.398058252427184,50178.85461701175,27473.518173510165,-28572.566173425184,-21451.197273983926,1320,5,0,0,6,1959
delta_only,150,0.9,2.0,2.5,993,303,1.0976734238058712,1.0614343984286876,52.56797583081571,50.495049504950494,57259.86470849133,13400.773704174062,-24635.340032359527,-25247.248189974416,1291,5,0,0,6,1959
delta_only,150,0.9,2.0,2.75,974,301,1.0856307874391478,1.0446161442040411,51.12936344969199,48.83720930232558,50556.8583168001,10035.928651481445,-27510.497110921897,-26989.74688170354,1270,5,0,0,6,1958
delta_only,150,0.9,2.0,3.0,958,293,1.080152997404663,1.0573275359193293,50.41753653444676,47.44027303754266,47093.006675895995,13002.166890017179,-26211.758348841104,-29470.071531396243,1246,5,0,0,6,1957
delta_only,150,0.9,2.25,1.0,1199,356,1.1184990836225335,1.0028763166994468,68.14011676396997,63.764044943820224,59414.36066077669,544.8345054163656,-28936.323335609777,-28729.596070427433,1550,5,0,0,7,1956
delta_only,150,0.9,2.25,1.25,1139,339,1.0820549442954437,1.079231835282921,63.91571553994732,61.35693215339233,44745.81352893325,15287.055427646701,-41314.64981313551,-25340.358576584695,1473,5,0,0,7,1952
delta_only,150,0.9,2.25,1.5,1085,326,1.0614445180649463,1.0921741375041634,60.46082949308756,60.122699386503065,34874.326707182845,18536.47959912203,-51110.428389863155,-23027.57780755528,1406,5,0,0,7,1949
