delta,lowz,sl,tp,n_is,n_oos,pf_is,pf_oos,wr_is,wr_oos,pnl_is,pnl_oos,mdd_is,mdd_oos
100,1.1,1.25,1.5,2112,582,0.9737448769948707,1.0411993925593543,47.395833333333336,48.45360824742268,-26542.163956852637,14173.47042277921,-45536.49198204315,-18505.237249605052
100,1.1,1.25,1.75,2052,568,0.9979501532305985,1.0692332065917391,45.46783625730994,46.83098591549296,-2081.499512657756,24093.306328291437,-33965.57381130253,-20011.070205680007
100,1.1,1.25,2.0,2005,556,1.0150376469788238,1.059198130185759,43.74064837905237,44.42446043165467,15322.073524430016,20944.55951071577,-47942.74592155674,-25113.17650076009
100,1.1,1.25,2.25,1945,540,1.0259128726598792,1.0240363842804665,42.210796915167094,42.22222222222222,26313.670097141985,8557.084348129429,-46082.59319686567,-29029.76457826444
100,1.1,1.25,2.5,1900,532,1.010933484115604,1.0354116505097597,40.89473684210526,40.78947368421053,11082.762308965866,12618.015680316748,-52065.42571927919,-28416.135338293825
100,1.1,1.25,2.75,1859,525,1.0184793298405692,1.0326004716280621,39.64497041420118,39.80952380952381,18619.76240105807,11768.164389528902,-46313.831037956734,-33763.19949481105
100,1.1,1.25,3.0,1834,513,1.0105565640611356,1.063447677353792,38.93129770992366,38.79142300194932,10626.06815813193,22813.67607100401,-52163.1248098952,-29977.862289800905
100,1.1,1.5,1.0,2238,613,1.056475823301803,0.9412390573558044,59.78552278820376,56.443719412724306,52703.94588723742,-20294.625023513217,-41536.144391949856,-34835.23275258485
100,1.1,1.5,1.25,2111,593,0.9987828702029342,1.0539532815699135,54.38180956892468,54.13153456998314,-1217.755007086962,18689.986616847164,-47383.65197658408,-19141.36819455911
100,1.1,1.5,1.5,2019,564,0.9832610712586637,1.1043031082110817,50.9162951956414,53.191489361702125,-17262.570026714384,35689.576971636925,-55321.113337907955,-22624.900398804893
100,1.1,1.5,1.75,1954,549,1.0114740885063718,1.1206067328199456,49.12998976458547,51.548269581056466,11905.725130625979,42203.454490706645,-39338.18825984301,-22309.243396941674
100,1.1,1.5,2.0,1897,535,1.0348727760786944,1.110678516455131,47.4433315761729,49.1588785046729,36117.86198350943,39272.756241378665,-53535.66921331937,-27315.648476644783
100,1.1,1.5,2.25,1841,519,1.0369564666094115,1.073904442514111,45.627376425855516,46.820809248554916,38326.023211913234,26438.91503279505,-53421.46214783825,-28038.968531239952
100,1.1,1.5,2.5,1792,512,1.0220849424338954,1.0792607366939153,44.363839285714285,45.1171875,22765.805949869682,28610.861457190622,-54855.64561383679,-30863.52067851156
100,1.1,1.5,2.75,1746,506,1.015155340656327,1.092705035219055,42.84077892325315,44.26877470355731,15560.138331748676,33794.753434685044,-57791.6122106422,-35141.50307171927
100,1.1,1.5,3.0,1719,492,0.9979921680557795,1.0961446998142703,41.94299011052938,43.08943089430894,-2062.862794216271,35092.1141211057,-67424.91179191359,-31098.889407738243
100,1.1,1.75,1.0,2164,595,1.0984130558307739,0.9521906452312705,62.93900184842884,59.15966386554622,90146.2305722314,-16458.129571183672,-28929.823743876113,-37159.35972830659
100,1.1,1.75,1.25,2042,576,1.0393915746999387,1.054423925873519,57.63956904995103,56.423611111111114,38936.03277886192,18944.378150788616,-34691.36487416203,-25302.35421840298
100,1.1,1.75,1.5,1946,549,1.0161689959638505,1.078203449264743,54.21377183967112,55.19125683060109,16577.526839325365,27566.251319607327,-48329.511349325185,-32893.05977924101
100,1.1,1.75,1.75,1881,532,1.0401557784266147,1.0862969868354804,52.259436469962786,53.57142857142857,41641.15040675442,31399.73757735832,-34686.501320279895,-27429.408605973003
100,1.1,1.75,2.0,1819,519,1.0589879556801283,1.0752734665431987,50.467289719626166,51.252408477842,61198.80675033536,27830.040793450462,-48686.37358795889,-34440.40732138645
100,1.1,1.75,2.25,1760,504,1.0547291508840162,1.0261914494058109,48.57954545454545,48.611111111111114,57054.64276888237,9871.655867190348,-55648.367247639355,-39016.26393007726
100,1.1,1.75,2.5,1712,495,1.0417986690487817,1.0336033196284358,47.37149532710281,47.07070707070707,43343.39413999813,12724.339940018544,-58658.12262180333,-42402.29297930484
100,1.1,1.75,2.75,1670,489,1.038649121149371,1.0446632482159286,46.047904191616766,46.21676891615542,40054.80065001015,17101.80790221384,-62496.718871128236,-47429.17346270704
100,1.1,1.75,3.0,1639,476,1.0339860418210995,1.0520410397960025,45.210494203782794,44.95798319327731,35059.55110096089,19995.104430030915,-69027.1930255908,-43753.87402981112
100,1.1,2.0,1.0,2119,579,1.12590586656239,1.010623837743532,65.12505899008967,61.8307426597582,113929.25726421014,3523.52432312211,-28421.680574336497,-32171.482035700537
100,1.1,2.0,1.25,1986,556,1.0669594784913776,1.1448546890457527,59.919436052366564,59.71223021582734,65235.729652952796,47552.84617556681,-31589.13475138288,-21058.712065556538
100,1.1,2.0,1.5,1885,532,1.0303838240405017,1.166940933109035,56.3395225464191,58.64661654135338,30931.52455946296,56039.99233992421,-41407.59950635489,-21923.64503832483
100,1.1,2.0,1.75,1823,515,1.056257235658581,1.1907918581715942,54.525507405375755,57.0873786407767,57987.942273081935,65719.84762024804,-25026.561119770042,-24383.49092607881
100,1.1,2.0,2.0,1758,502,1.070622529711628,1.1758158730771917,52.44596131968146,54.38247011952191,72905.68457361787,61719.30517071705,-35555.81366647071,-24383.49092607881
100,1.1,2.0,2.25,1700,485,1.0738199415824117,1.1220098751418353,50.705882352941174,51.95876288659794,76406.54423925625,43819.98155639885,-42145.385484653045,-29703.608826459968
100,1.1,2.0,2.5,1653,476,1.0640432193689981,1.1050410272525912,49.60677555958863,50.0,65850.30112735898,38577.72727138261,-47675.451699281184,-29123.133130988208
100,1.1,2.0,2.75,1613,470,1.062021599838586,1.0995765806848021,48.23310601363918,48.93617021276596,64010.748874856814,37339.655507563366,-51507.2750880442,-37421.54105959817
100,1.1,2.0,3.0,1583,457,1.051142983360396,1.1082431111237758,47.37839545167404,47.70240700218818,52825.3930067307,40770.570813316226,-59275.967338713075,-34045.56395846499
100,1.1,2.25,1.0,2077,574,1.1456667273463146,0.9611807566491861,66.87530091478094,62.717770034843205,130208.01581372102,-13573.845990279588,-23181.77237519376,-40291.883283265706
100,1.1,2.25,1.25,1938,551,1.06622796430166,1.0943146968823596,61.55830753353973,60.798548094373864,64556.66597684325,32569.505884208047,-31555.016315798748,-25268.980454288976
100,1.1,2.25,1.5,1833,528,1.0410235844229618,1.1185469068527203,58.210583742498635,59.84848484848485,41530.50314788434,41970.96866078522,-31778.351692300857,-27911.821803997955
100,1.1,2.25,1.75,1768,511,1.0659403872194246,1.1412581438784555,56.44796380090498,58.12133072407045,67674.664355809,51295.84079895787,-24362.370302356576,-27004.5522918387
100,1.1,2.25,2.0,1707,498,1.0841205051185345,1.1273614874441964,54.422964264792036,55.42168674698795,86586.72703485514,47116.34254780307,-31437.84773497931,-28168.014012607528
100,1.1,2.25,2.25,1647,479,1.075246780421957,1.0742359840089284,52.5197328476017,53.02713987473904,78063.72575860823,28021.193541030007,-39745.92623426404,-34101.32938400282
100,1.1,2.25,2.5,1600,470,1.0598410632443596,1.0574878812599071,51.3125,51.06382978723404,61864.731351768496,22221.001835233255,-45049.17829877442,-35880.73958358014
100,1.1,2.25,2.75,1559,464,1.0597143908663678,1.0466273280412117,50.03207184092367,50.0,61828.76149390267,18406.48376518475,-45339.87183054161,-46258.82794154408
100,1.1,2.25,3.0,1530,451,1.051183295576645,1.0590844653056946,49.28104575163399,48.78048780487805,52983.26861462643,23343.48687831749,-52266.24272633693,-42116.80646779692
100,1.1,2.5,1.0,2035,570,1.1473814761967551,0.9503808460255327,68.00982800982801,63.85964912280702,130564.25286496247,-17617.82663889302,-23252.807726845218,-39987.52691196569
100,1.1,2.5,1.25,1896,547,1.0593820768481514,1.0892191504601212,62.60548523206751,62.157221206581355,57696.759283618994,31167.6381562568,-36780.731585853384,-26172.925307734477
100,1.1,2.5,1.5,1789,522,1.0339155205159407,1.116705566189378,59.250978200111796,60.91954022988506,34101.223451093865,41633.218102795,-37506.721395440996,-30330.85460785158
100,1.1,2.5,1.75,1726,500,1.0520606044739724,1.1304025224825,57.415990730011586,59.0,53439.530569902454,47524.37877837925,-34763.895388977086,-31801.685242215826
100,1.1,2.5,2.0,1668,488,1.0668657697010357,1.126469069155539,55.39568345323741,56.557377049180324,69204.39597919595,46844.2693522769,-43264.569695064085,-32801.36707843114
100,1.1,2.5,2.25,1610,470,1.062729903195937,1.0835789166584662,53.66459627329193,54.255319148936174,65372.00087894761,31574.969834002186,-51048.5193964934,-40501.201695722484
100,1.1,2.5,2.5,1560,460,1.0459955213879824,1.063970321395628,52.37179487179487,52.17391304347826,47758.63679693008,24756.23003763205,-52391.31536618502,-43858.25734073689
100,1.1,2.5,2.75,1520,453,1.0436728751641835,1.0500738616806888,51.18421052631579,51.21412803532009,45426.31443304755,19820.500133055975,-52342.41395017525,-49373.553809294244
100,1.1,2.5,3.0,1491,439,1.0353267167384963,1.0684237239520638,50.435949027498324,50.11389521640091,36736.11885568214,26991.93561488246,-59195.027292334766,-44540.434161804806
100,1.1,2.75,1.0,1992,560,1.165830440188101,0.9187624230566727,69.07630522088354,64.28571428571429,143167.29172658987,-29571.17209068754,-23141.478512130663,-51031.30802606087
100,1.1,2.75,1.25,1850,538,1.0594011080548127,1.0500990899971534,63.513513513513516,62.825278810408925,57159.85236950666,18018.881953748496,-46286.83908645852,-28087.71010774428
100,1.1,2.75,1.5,1742,514,1.0406109272570347,1.076257453298068,60.275545350172216,61.284046692607006,40203.70903138959,28000.149553387455,-48210.68975851964,-32999.77997850234
100,1.1,2.75,1.75,1681,491,1.0558267351656647,1.1014449536749038,58.41760856632956,59.67413441955193,56656.14789879837,37722.49475368968,-38723.76638166908,-33096.831803988534
100,1.1,2.75,2.0,1624,478,1.0626011513790568,1.1015993415914331,56.2192118226601,57.53138075313807,64523.6445241261,38329.914124777206,-49381.3665792519,-33872.77538812625
100,1.1,2.75,2.25,1566,460,1.0584858184311727,1.0694352439070482,54.533844189016605,55.43478260869565,60857.128930482766,26589.438708981397,-58148.32855853294,-41492.958908872315
100,1.1,2.75,2.5,1514,450,1.0382868482823089,1.0610295347014598,53.302509907529725,53.55555555555556,39623.25043398945,23846.120790314308,-63541.24326228688,-46427.65999932366
100,1.1,2.75,2.75,1474,443,1.043618760137045,1.0504788699646654,52.30664857530529,52.59593679458239,44949.62722578857,20119.736225556626,-62978.95826037333,-52143.44088005011
100,1.1,2.75,3.0,1447,429,1.0402496525468305,1.0687690596314559,51.69315825846579,51.515151515151516,41456.217187230985,27299.901181118985,-67699.19010179403,-47245.74213638989
100,1.1,3.0,1.0,1967,554,1.1447886543567753,0.9306638832802651,69.70005083884088,64.98194945848375,126389.34913135968,-24889.600055699193,-20155.45340481458,-44093.31773928752
100,1.1,3.0,1.25,1824,532,1.0308587870063484,1.0631539069246918,63.98026315789474,63.53383458646616,30162.186769038708,22414.403139398855,-42296.10608419961,-24710.921725849475
100,1.1,3.0,1.5,1712,508,1.0165441917930509,1.0865365060845475,60.63084112149533,61.811023622047244,16555.443953363392,31447.750762857322,-44874.90841408169,-31369.585640952573
100,1.1,3.0,1.75,1647,484,1.0393949433949974,1.109436358499571,58.83424408014572,60.12396694214876,40123.96257096887,40347.00634145207,-34807.88728837346,-28725.870906285854
100,1.1,3.0,2.0,1588,471,1.0528654032839897,1.1099609668641477,56.73803526448363,57.961783439490446,54435.97430734357,41152.87384079362,-44395.37182824335,-32045.26392841435
100,1.1,3.0,2.25,1531,453,1.056076733285229,1.0876217107089294,55.25800130633573,55.849889624724064,58105.01780747647,33005.73581047567,-51035.22893535462,-36371.130845918815
100,1.1,3.0,2.5,1483,442,1.03286728621084,1.080213841126773,54.01213755900202,54.07239819004525,33989.68025634091,30768.54918333549,-59752.068371422654,-37309.54620588418
100,1.1,3.0,2.75,1442,436,1.044674490596409,1.067994667575161,53.19001386962552,52.981651376146786,45776.93024423614,26660.06452507885,-53473.82655301035,-44581.204565112275
100,1.1,3.0,3.0,1416,422,1.0410743300260161,1.0841124703405989,52.612994350282484,51.8957345971564,42018.2183573582,32944.23497303898,-54596.487679453596,-41124.41406039441
100,1.2,1.0,1.0,2427,658,1.021700664659623,0.9032911399468294,50.80346106304079,46.96048632218845,19536.386977235852,-31782.676698983414,-27893.27731576166,-39026.630062366385
100,1.2,1.0,1.25,2318,638,0.9877128529760857,1.0185386242027044,45.81535806729939,45.141065830721004,-11631.91887594825,6054.677496407894,-31957.321349785052,-17933.51314702304
100,1.2,1.0,1.5,2243,611,0.9595965930114178,1.0258855272915057,42.309407044137316,43.20785597381342,-39367.09839195395,8502.69475134577,-54093.71926834221,-21672.93815476536
100,1.2,1.0,1.75,2185,597,0.9863987366016984,1.0426244992490368,40.411899313501145,41.37353433835846,-13287.426708477105,14171.022738567408,-38271.74613688767,-20481.003423303046
100,1.2,1.0,2.0,2140,587,1.0101009748142789,1.0353305980405527,39.018691588785046,39.182282793867124,9876.665454133217,11930.297263566972,-47739.43935686202,-29439.940726712084
100,1.2,1.0,2.25,2082,572,1.0252725587922975,0.99976243098909,37.65609990393852,37.23776223776224,24533.18834832753,-81.06832425975881,-44638.56541856727,-33531.4605021273
100,1.2,1.0,2.5,2036,567,1.0207832461164983,0.9983949893317403,36.49312377210216,35.97883597883598,20076.832466917913,-552.8991094270168,-48570.18532698479,-35181.063000904905
100,1.2,1.0,2.75,1999,561,1.0271357291365888,0.9733762815721585,35.26763381690846,34.224598930481285,26072.814540933578,-9326.583988731436,-42257.679490298215,-45805.86832933135
100,1.2,1.0,3.0,1976,549,1.0247363501905418,1.0011521801183931,34.716599190283404,33.333333333333336,23708.99592845766,401.63544379451196,-42309.36315715473,-42130.4060078186
100,1.2,1.25,1.0,2344,638,1.050248582994529,0.9069484894746461,56.27133105802048,52.507836990595614,46683.31462674265,-32171.83858017139,-34518.7391979331,-41628.568423861216
100,1.2,1.25,1.25,2234,621,0.9971175691419976,1.0131731283104357,50.940017905102955,50.24154589371981,-2863.267102392565,4603.774853737341,-36674.39385000718,-17860.135801367578
100,1.2,1.25,1.5,2148,593,0.9780741353269753,1.039859173525128,47.53258845437617,48.735244519392914,-22424.237796573252,13963.13494188369,-42779.51821333285,-23558.657778159686
100,1.2,1.25,1.75,2086,578,1.0005017006278616,1.0612373672760624,45.58964525407478,46.88581314878893,515.3348832024494,21707.27075201481,-32595.43437272543,-25294.487190648215
100,1.2,1.25,2.0,2038,564,1.0146589328636086,1.0524225149500777,43.866535819430815,44.50354609929078,15126.96191920415,18812.670753736893,-44068.210719516974,-31808.677215536954
100,1.2,1.25,2.25,1977,547,1.0239489272772064,1.0210697266452893,42.33687405159332,42.413162705667276,24651.19772472506,7584.441540870175,-42297.68138630647,-37217.48247262469
100,1.2,1.25,2.5,1931,540,1.0105720856799085,1.0325184885996037,41.015018125323664,41.111111111111114,10861.402009300036,11715.990370006402,-51086.79762726348,-36995.72373393472
100,1.2,1.25,2.75,1889,532,1.0183542165784223,1.0099570399509183,39.7564849126522,39.661654135338345,18745.385220427706,3656.51504476431,-44094.47517327335,-42589.658391732664
100,1.2,1.25,3.0,1861,520,1.012471350010828,1.039119022936131,39.06501880709296,38.65384615384615,12701.369689230341,14310.304716241735,-52120.73402216116,-39196.191688003164
100,1.2,1.5,1.0,2275,624,1.0507177730519162,0.958455441245178,59.73626373626374,57.05128205128205,48229.01799101692,-14408.737479674674,-40186.30523220214,-30574.784672435635
100,1.2,1.5,1.25,2146,604,0.9930198187144497,1.0786516785312612,54.333643988816405,54.966887417218544,-7107.910677204163,27288.621629161644,-46760.17514905128,-19047.08528530995
100,1.2,1.5,1.5,2052,573,0.9793654085962883,1.1338266024795378,50.925925925925924,54.10122164048865,-21608.712246371942,45736.08564413276,-51119.75086987208,-20810.40469009371
100,1.2,1.5,1.75,1985,557,1.0066414359782248,1.1449148412234746,49.1183879093199,52.244165170556556,6996.544044614457,50676.103988683826,-36374.10978171545,-22164.243396941674
100,1.2,1.5,2.0,1925,542,1.0270277731524469,1.131530290794248,47.42857142857143,49.6309963099631,28418.689404945108,46671.00727942125,-49925.02434250513,-27170.648476644783
100,1.2,1.5,2.25,1868,526,1.0274331939478745,1.0974679749174816,45.610278372591004,47.338403041825096,28911.294286837765,34868.11116394354,-51865.25829229369,-26934.5774815177
100,1.2,1.5,2.5,1819,519,1.0157930903438217,1.0990434456924463,44.36503573391973,45.664739884393065,16540.341991117057,35751.31535802597,-54075.255270551315,-30298.38733327022
100,1.2,1.5,2.75,1771,512,1.0091809132257865,1.1035695762935698,42.857142857142854,44.53125,9566.296111193624,37866.27885482456,-58397.00456544353,-35087.07858580667
100,1.2,1.5,3.0,1743,498,0.9954931634990642,1.1066735588630703,42.053930005737236,43.373493975903614,-4689.878381087146,39049.35490200078,-72386.51230789258,-31436.335423106284
