date,strat,tp,mae_pre,flat_pnl
2025-01-07,RV,1,165.0,1080.0
2025-01-07,OD,0,740.0,-680.0
2025-01-08,B2,0,1790.0,-1435.0
2025-01-08,OD,0,760.0,-395.0
2025-01-09,OD,1,10.0,1965.0
2025-01-10,RV,1,485.0,4725.0
2025-01-10,RV,1,1070.0,3405.0
2025-01-12,OD,0,2270.0,-1960.0
2025-01-13,RV,1,1075.0,-2350.0
2025-01-13,OD,1,870.0,1645.0
2025-01-14,RV,0,3955.0,-3485.0
2025-01-14,B2,1,2990.0,-2435.0
2025-01-14,OD,0,755.0,-415.0
2025-01-15,FB,0,3200.0,-250.0
2025-01-15,B2,1,145.0,1390.0
2025-01-15,OD,0,825.0,-805.0
2025-01-16,RV,0,1150.0,-100.0
2025-01-16,OD,1,15.0,630.0
2025-01-17,FB,1,465.0,440.0
2025-01-19,OD,1,260.0,1455.0
2025-01-20,FB,0,2405.0,-1145.0
2025-01-20,OD,0,5400.0,-5080.0
2025-01-21,FB,0,420.0,60.0
2025-01-21,OD,1,0.0,605.0
2025-01-22,RV,1,555.0,1295.0
2025-01-22,FB,1,215.0,830.0
2025-01-22,OD,0,855.0,-520.0
2025-01-23,RV,1,655.0,740.0
2025-01-23,FB,0,785.0,220.0
2025-01-23,OD,0,305.0,-45.0
2025-01-24,FB,0,1680.0,-1555.0
2025-01-26,OD,0,2670.0,-2450.0
