atr_len,yellow_atr_mult,yellow_drift,yellow_mode,green_atr_mult,green_base,green_decay,yellow_giveback,scale_by_body,max_giveback_atr,giveback_min_gap_atr,IS_trades,IS_win%,IS_avg_$,IS_gross_$,IS_PF,OOS_trades,OOS_win%,OOS_avg_$,OOS_gross_$,OOS_PF
25,1.55,1.23,raw_atr,0.69,137.6,1.94,0.0,True,1.16,0.48,763,55.307994757536036,13.381389252948885,10210.0,1.0205217880688213,618,60.35598705501618,195.7766990291262,120990.0,1.2553932536834551
20,1.05,1.06,pure_ratchet,3.35,51.5,2.34,0.18,True,1.12,0.38,765,40.26143790849673,-6.601307189542483,-5050.0,0.9768926308083004,620,43.70967741935484,152.31451612903226,94435.0,1.3909785331318443
14,1.39,2.59,drift_floor,3.53,79.7,0.37,0.0,True,1.36,0.45,765,43.26797385620915,-40.15686274509804,-30720.0,0.866073764059639,619,47.172859450726975,151.32471728594507,93670.0,1.345952134731866
7,0.92,1.91,pure_ratchet,2.3,155.0,0.48,0.45,True,1.31,0.41,765,40.91503267973856,-20.366013071895424,-15580.0,0.906434855718704,621,43.63929146537842,95.69243156199678,59425.0,1.2864131482552534
30,0.83,0.6,drift_floor,3.6,76.8,0.93,0.15,True,1.27,0.28,765,40.91503267973856,-2.542483660130719,-1945.0,0.9896888087790914,620,43.70967741935484,119.03225806451613,73800.0,1.336073225710968
10,0.86,1.26,raw_atr,2.1,40.0,2.72,0.29,False,0.27,0.31,764,52.4869109947644,-3.606020942408377,-2755.0,0.9898837828409863,618,56.148867313915865,150.11326860841424,92770.0,1.301044911734164
12,1.41,0.0,pure_ratchet,1.34,95.0,1.99,0.0,True,1.47,0.04,765,41.43790849673203,33.1437908496732,25355.0,1.0927955788972863,620,47.41935483870968,192.56451612903226,119390.0,1.3909875390938415
12,1.87,1.49,raw_atr,1.43,34.9,1.27,0.41,True,1.49,0.11,764,61.12565445026178,5.883507853403142,4495.0,1.0108010044093088,618,67.47572815533981,174.1747572815534,107640.0,1.2547601860288984
7,1.63,1.41,raw_atr,1.85,87.2,2.24,0.51,True,0.33,0.14,764,49.08376963350785,38.75,29605.0,1.0722504911471489,618,55.17799352750809,176.05177993527508,108800.0,1.246190050573048
20,2.24,0.92,raw_atr,3.01,50.0,1.33,0.18,True,1.16,0.55,764,52.4869109947644,64.20157068062828,49050.0,1.1132925280055435,618,54.69255663430421,176.37540453074433,109000.0,1.219623014074007
14,2.5,1.1,pure_ratchet,3.82,25.8,0.46,0.2,True,0.71,0.27,765,48.49673202614379,19.58823529411765,14985.0,1.0336552498596294,620,51.774193548387096,177.83064516129033,110255.0,1.233287136464141
10,1.35,0.74,drift_floor,0.68,190.2,2.59,0.0,True,1.45,0.54,765,41.69934640522876,-21.248366013071895,-16255.0,0.9355113861778942,620,45.322580645161295,170.63709677419354,105795.0,1.362889532989178
7,2.62,1.55,pure_ratchet,1.08,78.1,2.13,0.0,True,1.43,0.54,765,43.790849673202615,7.42483660130719,5680.0,1.015575939560967,620,52.903225806451616,177.19354838709677,109860.0,1.2944321608040201
10,1.04,0.29,pure_ratchet,3.28,81.0,2.82,0.6,False,0.5,0.31,765,43.39869281045752,0.5228758169934641,400.0,1.0014980151299528,620,49.03225806451613,191.09677419354838,118480.0,1.4030343232302616
25,1.08,2.04,drift_floor,2.5,146.1,0.57,0.6,True,0.77,0.25,765,42.091503267973856,13.980392156862745,10695.0,1.0414077472559382,620,46.45161290322581,178.31451612903226,110555.0,1.3497081942840874
20,2.2,1.35,raw_atr,2.31,43.1,2.49,0.0,False,0.98,0.46,763,65.3997378768021,-12.817824377457406,-9780.0,0.9780796126949973,618,68.6084142394822,227.33818770226537,140495.0,1.3287317056050165
16,2.33,0.64,raw_atr,1.5,185.0,1.47,0.0,True,1.32,0.27,762,54.85564304461942,-1.2598425196850394,-960.0,0.998085246424796,617,59.48136142625607,274.79740680713127,169550.0,1.3546180875094118
12,1.94,1.19,raw_atr,1.48,192.9,0.08,0.0,True,0.9,0.55,762,54.85564304461942,1.246719160104987,950.0,1.0018948082254622,617,59.3192868719611,245.0810372771475,151215.0,1.3158999749310605
20,0.86,0.84,raw_atr,3.59,137.8,1.41,0.0,False,1.31,0.26,762,54.85564304461942,0.37401574803149606,285.0,1.0005684424676387,617,59.3192868719611,251.72609400324149,155315.0,1.3244651959555445
16,2.19,0.91,drift_floor,3.32,143.3,0.89,0.0,True,0.32,0.26,764,40.575916230366495,9.051047120418849,6915.0,1.019624815529572,619,47.81906300484653,216.97092084006462,134305.0,1.35316469010492
16,1.03,0.91,raw_atr,0.83,135.4,1.78,0.3,False,0.46,0.37,764,46.20418848167539,12.18586387434555,9310.0,1.022685737956578,618,51.1326860841424,167.4190938511327,103465.0,1.2502569932395662
30,2.71,2.21,drift_floor,2.97,113.4,1.68,0.0,False,0.85,0.23,764,41.09947643979058,7.859947643979058,6005.0,1.0166228373702422,620,44.83870967741935,154.0241935483871,95495.0,1.2281322041591514
20,1.18,0.48,raw_atr,2.13,178.2,1.49,0.85,True,0.74,0.27,763,49.54128440366973,26.788990825688074,20440.0,1.0475819123552348,617,53.322528363047006,147.53646677471636,91030.0,1.192568460911966
12,1.45,2.16,raw_atr,3.96,82.2,1.2,0.26,False,0.89,0.06,763,51.24508519003932,43.322411533420706,33055.0,1.074767306409111,617,53.970826580226905,153.93030794165315,94975.0,1.1932467902415202
12,2.36,2.41,raw_atr,2.1,129.1,1.55,0.14,True,1.02,0.1,763,52.031454783748366,53.833551769331585,41075.0,1.0916433328499235,618,55.50161812297735,209.52265372168284,129485.0,1.2642712819152193
25,1.57,1.2,raw_atr,2.47,85.3,0.87,0.68,True,0.81,0.33,764,52.09424083769634,51.8848167539267,39640.0,1.0884939947314372,618,55.8252427184466,212.8640776699029,131550.0,1.2691037036279393
7,2.09,0.8,raw_atr,3.24,159.7,1.73,0.57,False,0.98,0.1,762,54.330708661417326,15.144356955380577,11540.0,1.0236146353441926,617,58.6709886547812,231.19124797406806,142645.0,1.2931463214138923
12,2.13,0.26,pure_ratchet,1.89,149.0,1.44,0.89,True,0.76,0.34,764,49.08376963350785,1.6164921465968587,1235.0,1.002747374977754,620,53.5483870967742,201.51612903225808,124940.0,1.2588518035096443
16,2.09,1.52,raw_atr,2.36,147.6,0.9,0.69,False,0.71,0.4,762,54.199475065616795,35.76115485564304,27250.0,1.0576780611704941,617,57.86061588330632,226.82333873581848,139950.0,1.2845611109981496
10,2.57,2.9,pure_ratchet,2.84,147.7,1.65,0.46,True,0.62,0.09,763,52.031454783748366,31.61205766710354,24120.0,1.0533929539895295,619,54.92730210016155,177.7221324717286,110010.0,1.2219621689785625
7,2.61,0.09,drift_floor,3.82,158.8,0.79,0.37,True,0.97,0.37,764,48.952879581151834,16.819371727748692,12850.0,1.0286156484172317,619,53.95799676898223,192.6978998384491,119280.0,1.248987600718073
12,2.54,1.53,drift_floor,3.95,162.6,0.71,0.66,True,0.7,0.34,764,50.916230366492144,38.1282722513089,29130.0,1.0646916431632947,619,55.25040387722132,193.79644588045235,119960.0,1.2453947570293242
20,1.98,2.03,raw_atr,2.88,164.7,0.79,0.47,True,1.45,0.17,763,54.12844036697248,53.86631716906946,41100.0,1.0890709316689422,617,57.05024311183144,208.18476499189626,128450.0,1.25945301769411
25,2.77,1.18,pure_ratchet,3.84,164.8,0.87,0.0,True,1.14,0.21,763,49.1480996068152,34.30537352555701,26175.0,1.059303313508921,619,51.21163166397415,168.04523424878838,104020.0,1.2229533495515
10,1.49,2.19,raw_atr,1.4,53.5,2.21,0.0,False,0.96,0.45,763,68.54521625163828,-2.2870249017038007,-1745.0,0.9958604656679595,618,71.52103559870551,220.66343042071196,136370.0,1.3493799959007993
25,2.61,1.55,drift_floor,1.9,37.2,2.95,0.0,True,1.42,0.0,765,59.21568627450981,15.215686274509803,11640.0,1.0368278676854445,620,62.903225806451616,160.36290322580646,99425.0,1.2685928087095117
30,1.23,2.48,pure_ratchet,3.77,145.3,0.41,0.31,False,0.98,0.15,764,46.20418848167539,15.929319371727749,12170.0,1.0303760186698947,620,51.774193548387096,246.53225806451613,152850.0,1.378028120246825
16,2.3,1.92,pure_ratchet,1.79,59.8,2.87,0.0,True,0.82,0.59,765,54.64052287581699,-2.1176470588235294,-1620.0,0.995648495104557,620,59.83870967741935,167.55645161290323,103885.0,1.267724145040332
16,2.49,2.11,raw_atr,2.97,77.1,1.05,0.85,False,1.24,0.16,763,54.914809960681524,12.680209698558322,9675.0,1.0193569685086632,618,59.06148867313916,222.96925566343043,137795.0,1.2834529858268364
14,0.87,1.24,raw_atr,2.15,142.6,0.41,0.52,False,1.47,0.09,763,51.63826998689384,37.45740498034076,28580.0,1.0632209969805226,617,54.619124797406805,195.3970826580227,120560.0,1.244901275696758
12,1.69,2.51,drift_floor,3.99,91.5,1.49,0.85,False,1.45,0.56,764,48.42931937172775,27.11387434554974,20715.0,1.0536532932735891,619,52.827140549273025,182.94022617124395,113240.0,1.2624942049142327
30,1.82,0.6,pure_ratchet,1.62,136.3,2.72,0.8,True,0.97,0.32,765,51.503267973856204,30.745098039215687,23520.0,1.0522986269386847,620,55.96774193548387,237.0483870967742,146970.0,1.3178691928367505
12,2.22,1.04,drift_floor,3.97,90.8,0.38,0.0,False,1.29,0.45,764,40.18324607329843,-8.25916230366492,-6310.0,0.9807575018297146,619,47.172859450726975,203.7399030694669,126115.0,1.3443601015755127
14,2.45,2.33,drift_floor,2.26,72.1,2.45,0.0,False,0.65,0.36,765,41.96078431372549,-13.660130718954248,-10450.0,0.9666969421737814,620,48.54838709677419,186.51612903225808,115640.0,1.321686881050406
10,2.84,1.01,pure_ratchet,3.96,117.8,1.48,0.11,False,1.31,0.28,763,48.88597640891219,18.394495412844037,14035.0,1.0312027567807915,619,53.31179321486268,174.48303715670437,108005.0,1.2247435337203738
10,0.89,1.64,raw_atr,1.21,116.6,0.49,0.83,False,0.8,0.41,764,47.64397905759162,11.642670157068062,8895.0,1.020875871294797,618,53.07443365695793,187.22491909385113,115705.0,1.2566972456710557
16,2.9,0.91,raw_atr,2.51,67.1,1.08,0.46,True,1.08,0.28,763,55.17693315858454,42.84403669724771,32690.0,1.0689255292232436,618,59.54692556634305,242.28155339805826,149730.0,1.309033869269984
14,2.05,0.14,pure_ratchet,2.95,117.4,0.18,0.1,False,1.48,0.28,764,43.84816753926701,-5.098167539267016,-3895.0,0.9901293698762054,619,50.080775444264944,221.93861066235866,137380.0,1.331171805317841
7,1.29,0.2,raw_atr,0.62,127.6,2.11,0.59,True,1.18,0.24,764,47.64397905759162,6.269633507853404,4790.0,1.0117582080392757,618,54.53074433656958,161.35922330097088,99720.0,1.2319312486190415
30,2.57,1.36,raw_atr,1.95,121.5,1.68,0.49,False,0.64,0.01,763,54.78374836173001,23.125819134993446,17645.0,1.036008734337374,618,58.7378640776699,221.07605177993528,136625.0,1.2743942239137203
12,2.47,2.93,raw_atr,3.87,87.4,2.67,0.24,True,1.4,0.23,763,53.34207077326344,35.203145478374836,26860.0,1.057204923968139,618,56.47249190938511,182.37864077669903,112710.0,1.2263934920156674
30,2.45,2.41,drift_floor,3.17,142.5,1.79,0.66,False,0.91,0.32,763,54.39056356487549,17.549148099606814,13390.0,1.027918808185903,619,57.83521809369952,220.88852988691437,136730.0,1.2803768980755232
16,2.72,2.96,raw_atr,1.27,74.1,0.18,0.36,False,1.35,0.55,763,55.307994757536036,13.689384010484927,10445.0,1.0213193721552059,618,60.517799352750814,198.67313915857605,122780.0,1.256349761459845
25,1.95,2.47,drift_floor,2.11,47.9,0.57,0.47,False,1.21,0.02,765,53.8562091503268,20.26797385620915,15505.0,1.0331845859150106,620,58.70967741935483,213.66129032258064,132470.0,1.2763562778374657
30,0.86,1.03,raw_atr,2.85,161.4,0.96,0.44,True,0.44,0.23,763,43.11926605504588,45.74705111402359,34905.0,1.1077314814814814,617,46.353322528363044,182.98217179902755,112900.0,1.3188499936455935
10,2.83,2.54,drift_floor,2.37,169.3,0.15,0.0,True,1.01,0.02,764,43.06282722513089,-10.765706806282722,-8225.0,0.9734446130500759,619,47.49596122778675,235.24232633279482,145615.0,1.4090194095671469
14,1.83,2.61,pure_ratchet,1.56,183.6,0.64,0.0,True,1.18,0.45,764,40.968586387434556,-1.1518324607329844,-880.0,0.9974160965440291,619,47.33441033925686,209.95961227786754,129965.0,1.3605131761442442
14,1.43,2.12,pure_ratchet,3.7,121.2,2.9,0.48,False,0.42,0.15,764,44.3717277486911,-7.552356020942408,-5770.0,0.9853750031683268,620,49.83870967741936,183.00806451612902,113465.0,1.2672625987822257
7,2.64,0.22,raw_atr,0.67,21.1,0.41,0.0,False,0.33,0.09,765,69.93464052287581,33.11764705882353,25335.0,1.0721250338063855,620,74.83870967741936,148.29032258064515,91940.0,1.2837391599543253
10,2.22,2.57,drift_floor,0.83,88.3,1.66,0.0,True,0.26,0.1,765,43.66013071895425,-4.967320261437909,-3800.0,0.9858438728183732,620,48.70967741935484,170.3951612903226,105645.0,1.3338336598622258
20,0.87,1.31,drift_floor,1.69,158.4,2.86,0.0,True,1.22,0.02,765,41.17647058823529,-37.37908496732026,-28595.0,0.8645268269572427,620,44.193548387096776,152.4516129032258,94520.0,1.3904736331150724
16,1.96,0.86,raw_atr,3.35,141.3,2.42,0.0,False,0.38,0.06,762,54.85564304461942,-3.608923884514436,-2750.0,0.9945150288210304,617,59.48136142625607,247.47974068071312,152695.0,1.3193654312724838
14,2.14,0.76,pure_ratchet,1.44,91.4,1.12,0.0,True,0.96,0.59,765,42.35294117647059,-8.529411764705882,-6525.0,0.9827232408817105,620,48.70967741935484,173.46774193548387,107550.0,1.2723646723646724
14,1.64,0.72,pure_ratchet,3.21,88.5,1.6,0.83,True,0.58,0.31,765,45.490196078431374,-12.620915032679738,-9655.0,0.9761534281762497,620,50.645161290322584,197.86290322580646,122675.0,1.2861992137832887
30,1.59,1.85,raw_atr,3.77,184.3,1.98,0.0,True,0.92,0.25,762,54.85564304461942,5.688976377952756,4335.0,1.0086463091130302,617,59.3192868719611,256.20745542949754,158080.0,1.3302414974513246
30,2.46,0.96,drift_floor,1.8,94.5,1.69,0.18,True,0.43,0.16,764,50.916230366492144,22.88612565445026,17485.0,1.038332529486561,620,53.70967741935484,169.84677419354838,105305.0,1.2198870339628944
30,1.79,2.2,pure_ratchet,1.09,149.7,1.46,0.87,False,0.93,0.39,765,52.156862745098046,9.516339869281046,7280.0,1.0157811450001084,620,56.12903225806451,218.3790322580645,135395.0,1.2863775288979133
25,1.41,0.59,drift_floor,1.83,170.0,1.5,0.56,False,1.11,0.15,764,50.654450261780106,-6.845549738219895,-5230.0,0.9885260467514233,619,55.41195476575121,232.41518578352182,143865.0,1.3053875055721837
10,1.13,0.83,pure_ratchet,2.19,33.8,0.76,0.49,True,1.03,0.36,765,41.568627450980394,1.34640522875817,1030.0,1.00445299496336,620,46.774193548387096,139.5483870967742,86520.0,1.3258266174587632
16,1.12,0.72,pure_ratchet,2.87,117.3,1.15,0.84,False,1.24,0.41,764,45.54973821989529,-6.420157068062827,-4905.0,0.985825338111201,620,49.354838709677416,166.19354838709677,103040.0,1.2855954987665956
12,1.6,2.35,drift_floor,3.09,77.0,0.32,0.17,True,0.64,0.22,765,43.13725490196079,-5.509803921568627,-4215.0,0.984294656829868,619,46.36510500807754,188.04523424878838,116400.0,1.3708896252867704
10,1.05,0.02,pure_ratchet,1.66,131.6,2.41,0.0,True,0.67,0.49,765,41.045751633986924,-5.908496732026144,-4520.0,0.980541983254052,620,45.96774193548387,172.1290322580645,106720.0,1.4162003002944445
30,1.26,1.66,pure_ratchet,2.01,142.3,1.98,0.89,True,1.02,0.48,765,45.751633986928105,47.8562091503268,36610.0,1.1104807315085856,620,48.70967741935484,218.94354838709677,135745.0,1.3828656042871246
12,1.72,1.67,raw_atr,1.93,24.7,1.06,0.21,True,1.0,0.19,764,55.10471204188482,16.328534031413614,12475.0,1.031173471937628,618,62.7831715210356,134.88673139158576,83360.0,1.1942308588471038
16,2.77,1.69,drift_floor,1.13,173.1,0.05,0.84,True,0.43,0.49,763,51.63826998689384,36.89384010484928,28150.0,1.0620207984489292,619,54.281098546042,175.9854604200323,108935.0,1.2150188500483587
20,2.02,2.57,drift_floor,3.63,185.4,0.69,0.45,False,1.12,0.34,764,51.439790575916234,13.789267015706807,10535.0,1.0229655788808232,619,56.058158319870756,219.37802907915994,135795.0,1.281041423057421
25,2.5,2.17,raw_atr,3.67,196.1,1.72,0.33,True,0.73,0.08,762,54.59317585301837,39.36351706036746,29995.0,1.0632832608970844,617,58.0226904376013,222.73095623987035,137425.0,1.2781910748084495
12,1.43,1.81,raw_atr,1.2,76.6,2.89,0.88,False,0.61,0.42,764,62.56544502617801,23.278795811518325,17785.0,1.045110398092605,618,65.85760517799353,158.51132686084142,97960.0,1.232416337473457
30,2.87,0.63,pure_ratchet,3.41,32.4,2.54,0.0,False,1.09,0.08,764,56.937172774869104,35.10471204188482,26820.0,1.0614425951592765,620,57.74193548387097,179.0,110980.0,1.2365731217292135
10,0.8,1.03,drift_floor,2.87,49.6,2.95,0.0,True,0.47,0.1,765,42.091503267973856,-9.163398692810457,-7010.0,0.9619868770674042,620,44.83870967741935,116.79032258064517,72410.0,1.324011097189905
14,1.48,0.84,pure_ratchet,1.78,187.8,0.6,0.56,False,0.47,0.46,764,44.3717277486911,12.179319371727749,9305.0,1.026016692063581,619,48.78836833602585,213.3198707592892,132045.0,1.347208161870078
12,1.53,1.03,drift_floor,2.32,82.7,0.29,0.0,False,0.82,0.04,765,42.091503267973856,8.640522875816993,6610.0,1.025336348652689,620,45.483870967741936,205.43548387096774,127370.0,1.4266501415244444
20,1.63,2.32,raw_atr,2.92,47.1,2.99,0.0,True,0.62,0.55,763,64.08912188728702,3.820445609436435,2915.0,1.0065275320778377,618,67.96116504854369,225.9546925566343,139640.0,1.320639257873044
25,2.93,0.99,pure_ratchet,0.87,37.7,0.67,0.0,False,0.95,0.41,764,57.06806282722513,23.586387434554975,18020.0,1.0436446425111412,621,62.80193236714976,102.89049919484702,63895.0,1.1507081952519667
20,2.33,2.44,raw_atr,2.73,35.3,2.31,0.13,False,0.69,0.39,763,63.04062909567497,46.12712975098296,35195.0,1.0846023485294647,618,64.40129449838187,162.88025889967636,100660.0,1.2168531943083039
12,2.36,2.37,drift_floor,2.07,127.6,1.75,0.3,False,1.4,0.52,765,49.93464052287582,18.50326797385621,14155.0,1.031651796695065,620,54.677419354838705,211.88709677419354,131370.0,1.2757527733755942
7,1.37,1.61,drift_floor,3.23,121.8,2.32,0.28,True,0.89,0.34,765,42.091503267973856,-13.843137254901961,-10590.0,0.9531840587078093,619,46.203554119547654,171.8820678513732,106395.0,1.4181371585773237
12,2.0,1.47,drift_floor,1.15,171.6,1.86,0.0,False,1.44,0.29,765,40.3921568627451,-12.686274509803921,-9705.0,0.9670950023733641,620,46.45161290322581,210.34677419354838,130415.0,1.3879205211338825
25,2.92,1.52,pure_ratchet,1.93,108.5,2.13,0.0,True,0.46,0.34,764,50.39267015706807,32.37565445026178,24735.0,1.0548959119357273,620,52.41935483870967,145.9516129032258,90490.0,1.1884678267570579
12,1.45,0.72,drift_floor,1.14,144.8,1.53,0.57,True,0.42,0.23,765,42.745098039215684,-2.1633986928104574,-1655.0,0.9949968257807068,620,48.54838709677419,199.8790322580645,123925.0,1.3414335110413136
16,1.53,2.45,pure_ratchet,3.53,41.1,2.44,0.13,True,1.17,0.41,765,41.307189542483655,9.045751633986928,6920.0,1.025247642154806,620,47.41935483870968,200.74193548387098,124460.0,1.412809499328347
14,1.38,2.11,drift_floor,2.52,163.9,1.61,0.66,True,0.5,0.07,764,42.40837696335078,6.4136125654450264,4900.0,1.0146294858780678,619,48.78836833602585,195.4281098546042,120970.0,1.3116699086657992
14,2.54,1.89,drift_floor,2.74,97.8,0.09,0.87,False,0.5,0.36,763,51.37614678899083,25.0,19075.0,1.0417167851284854,619,55.25040387722132,183.94991922455574,113865.0,1.2306196643948677
20,2.09,1.83,raw_atr,0.9,83.4,1.37,0.49,True,1.09,0.48,764,54.31937172774869,34.63350785340314,26460.0,1.0580766233908758,618,60.517799352750814,181.40776699029126,112110.0,1.2418926791378082
20,1.97,2.27,raw_atr,2.04,59.3,1.28,0.53,False,1.07,0.15,763,55.57011795543906,17.490170380078638,13345.0,1.0276379828103965,618,60.19417475728155,181.1084142394822,111925.0,1.2284579978159476
12,1.31,2.13,drift_floor,3.17,141.7,1.47,0.66,False,0.59,0.25,764,44.109947643979055,5.75261780104712,4395.0,1.0126522152172035,619,49.919224555735056,255.21809369951535,157980.0,1.4302756291535026
25,1.12,0.42,drift_floor,3.35,165.0,1.71,0.59,False,1.0,0.1,764,50.0,21.61649214659686,16515.0,1.0398470298701925,620,53.064516129032256,170.2016129032258,105525.0,1.233065353269872
16,2.89,1.54,raw_atr,3.35,44.4,2.25,0.33,True,0.32,0.17,763,57.66710353866317,28.525557011795545,21765.0,1.0471256901591426,618,60.19417475728155,190.14563106796118,117510.0,1.2362437425865986
10,1.66,2.25,raw_atr,3.78,86.4,2.85,0.61,True,0.25,0.46,764,45.68062827225131,20.54973821989529,15700.0,1.03859864781807,618,51.45631067961165,183.4061488673139,113345.0,1.2606710822869234
30,0.75,2.87,drift_floor,3.98,183.7,2.65,0.23,True,1.34,0.53,765,44.70588235294118,-15.50326797385621,-11860.0,0.905592039800995,621,44.927536231884055,38.88083735909823,24145.0,1.1459220983289518
10,1.27,0.27,drift_floor,0.86,86.2,0.9,0.0,True,1.27,0.52,765,40.3921568627451,-14.222222222222221,-10880.0,0.9570867927505078,620,46.12903225806452,150.56451612903226,93350.0,1.32839076214096
20,1.31,1.12,raw_atr,1.08,91.3,0.92,0.0,False,0.54,0.39,763,55.307994757536036,8.053735255570118,6145.0,1.0124446874651924,618,60.517799352750814,204.06148867313917,126110.0,1.2664033123494867
30,0.93,1.78,raw_atr,2.88,21.7,2.09,0.1,False,1.49,0.25,764,45.68062827225131,0.9947643979057592,760.0,1.002349268172053,618,50.48543689320388,143.6569579288026,88780.0,1.253798544903589
12,2.02,1.46,pure_ratchet,3.63,157.2,0.14,0.54,False,1.3,0.01,763,52.94888597640891,9.606815203145478,7330.0,1.015168132436627,619,57.51211631663974,228.6995153473344,141565.0,1.2921486281510222
10,1.07,0.37,raw_atr,1.84,193.4,0.94,0.27,True,0.6,0.05,763,45.74049803407602,42.96199213630406,32780.0,1.0956549651288336,617,47.163695299837926,144.17341977309562,88955.0,1.2325681717169077
30,2.18,2.09,drift_floor,3.28,91.6,2.9,0.68,False,0.87,0.19,764,54.18848167539267,23.226439790575917,17745.0,1.037477428007223,620,57.58064516129032,219.38709677419354,136020.0,1.275536558932858
10,1.94,0.03,raw_atr,1.07,83.2,0.64,0.64,False,1.4,0.37,763,55.307994757536036,19.81651376146789,15120.0,1.0312832979878963,618,60.679611650485434,187.74271844660194,116025.0,1.2462774481814418
14,1.86,0.34,pure_ratchet,2.73,32.8,2.67,0.74,True,0.7,0.19,765,62.091503267973856,-16.895424836601308,-12925.0,0.9666958695148032,620,65.96774193548387,173.6451612903226,107660.0,1.2571046472751588
10,1.9,0.61,drift_floor,2.38,90.3,1.9,0.0,False,1.1,0.04,765,39.6078431372549,-4.248366013071895,-3250.0,0.9891634156913741,620,47.096774193548384,197.8548387096774,122670.0,1.365344809613867
